RegioNaam;VVD;Partij van de Arbeid;PVV;SP;CDA;Democraten 66;ChristenUnie;GROENLINKS;Staatkundig Gereformeerde Partij;Partij voor de Dieren;50PLUS;Piratenpartij;Partij voor Mens en Spirit;SOPN;Partij van de Toekomst;Democratisch Politiek Keerpunt DPK;Libertarische Partij;Nederland Lokaal;Liberaal Democratische Partij;Anti Europa Partij;Politieke Partij NXD
Emmen;0.17659804983748645;0.37727765192553925;0.11290587346925375;0.1095406940477363;0.09575166617420139;0.04343543780163499;0.028169014084507043;0.012180307954955841;0.004136708362060475;0.01349354870481631;0.01607078367641748;0.0030532847434255883;0.0020519386716569814;0.002134016218523261;0.001099839128008142;0.0006237893561837224;0.0007222824124232575;0.00022981713122558194;0.00013132407498604682;0.00039397222495814047;0.0
Enkhuizen;0.27011063191449464;0.26757922370148135;0.10378773673354584;0.09891243202700169;0.06469154322145135;0.07191074442152634;0.02250140633789612;0.020157509844365273;0.013875867241702606;0.024564035252203263;0.03084567785486593;0.003750234389649353;0.0019688730545659103;0.002343896493530846;0.0014063378961185074;0.0002812675792237015;0.00018751171948246765;0.0004687792987061691;9.375585974123383e-05;0.000562535158447403;0.0
Enschede;0.19571585499816918;0.3102770657878677;0.10341755156841206;0.1166849749786403;0.0788477968997925;0.08753814231661174;0.03675088490174539;0.021469547174417184;0.003942389844989625;0.017698034907848163;0.015891614793116075;0.005602343463932625;0.001757597949469059;0.001830831197363603;0.0007811546442084707;0.0006957158549981691;0.0005004271939460515;0.0001830831197363603;0.00017087757842060294;0.00024411082631514708;0.0
Epe;0.28384542128214124;0.25086461831487145;0.09117337476818205;0.06776602676557567;0.10841561826474863;0.058894291012981805;0.04876948523883515;0.013483033431908174;0.039697258282792844;0.015086963059495764;0.015989173475013784;0.0014034384241391408;0.0016540524284497018;0.0010525788181043557;0.0008019648137937948;0.0005012280086211218;0.0;0.0002506140043105609;0.00030073680517267307;5.0122800862112174e-05;0.0
Ermelo;0.2798718896279872;0.14301552106430154;0.06805863513180586;0.05808080808080808;0.15299334811529933;0.054015767430401575;0.11671593988667159;0.01675289480167529;0.07107661985710766;0.016321754126632174;0.015582655826558265;0.0017245627001724563;0.0021557033752155706;0.001170238975117024;0.0009238728750923873;0.0005543237250554324;0.00030795762503079576;0.0;0.0002463661000246366;0.00043114067504311407;0.0
Etten-Leur;0.3076186746725841;0.22686333376843754;0.12313449071052517;0.12048035504503328;0.08227820563024844;0.06635339163729713;0.007440281947526432;0.014793543053561328;0.0014793543053561327;0.015054605578035939;0.02567114824000348;0.0028716877692207283;0.001696906409084976;0.0007396771526780664;0.0016098855675934385;0.0006961667319322978;0.0005221250489492234;0.0003915937867119175;0.00017404168298307444;0.00013053126223730585;0.0
Ferwerderadiel;0.1641398827572266;0.27208409136850614;0.07640994542146756;0.101475641803113;0.2268041237113402;0.03678997372144734;0.06569638164544168;0.013341419041843541;0.006064281382656155;0.013341419041843541;0.013947847180109158;0.002223569840307257;0.002223569840307257;0.002425712553062462;0.001010713563776026;0.0014149989892864362;0.0;0.00020214271275520516;0.0;0.0004042854255104103;0.0
Franekeradeel;0.20393514609018748;0.31371389967910823;0.07304509373416652;0.09837865225468671;0.16297922648201318;0.047373754433372744;0.04011146765749029;0.01781793615943253;0.004982266509035636;0.01629792264820132;0.012160108089849688;0.0016044587062996115;0.0028711366323256205;0.002111129876710015;0.0010977875358892078;0.0007600067556156055;0.00016889039013680122;0.00016889039013680122;0.00025333558520520183;0.00016889039013680122;0.0
Gaasterlân-Sleat;0.2522720150423065;0.2272015042306487;0.06314634910686305;0.08147916013788781;0.21372610466938263;0.04920087746787841;0.030241303666562205;0.02021309934189909;0.026010654967094954;0.015669069257286117;0.011281729865246004;0.0017235976183014728;0.0015669069257286117;0.0025070510811657787;0.000940144155437167;0.0014102162331557505;0.0007834534628643058;0.0004700720777185835;0.0;0.00015669069257286117;0.0
Geertruidenberg;0.29948855537855285;0.21925044017774797;0.13985075878259412;0.12744193845895865;0.08057348872306531;0.05483357088957827;0.007126687348033873;0.013079567368156284;0.0033537352226041756;0.015259495262848997;0.028506749392135492;0.0031022050809088623;0.002179927894692714;0.0015930242307369833;0.0009222771862161483;0.0011738073279114615;0.0014253374696067745;0.0005030602833906263;0.00025153014169531317;8.384338056510439e-05;0.0
Geldermalsen;0.3460379254049981;0.1799573025241743;0.10762275524299887;0.05098580936832852;0.08005776717317593;0.061032274268491775;0.021662689940977017;0.015948763029009168;0.09726233831470552;0.012997613964586211;0.018585960065302023;0.0035162627150571394;0.0008162752731382645;0.0007534848675122441;0.0008162752731382645;0.0007534848675122441;0.0002511616225040814;0.0002511616225040814;0.0005023232450081628;0.00018837121687806103;0.0
Geldrop-Mierlo;0.2573610095098756;0.2184070958302853;0.11686174103877103;0.15503840526700804;0.09043525969275787;0.07891367959034382;0.008412582297000731;0.020848573518653987;0.0008229700073152889;0.01728237015362107;0.026700804681784932;0.003566203365032919;0.0016459400146305778;0.0013258961228968544;0.0010515727871250914;0.000365764447695684;0.00041148500365764445;9.1441111923921e-05;0.00027432333577176297;0.000182882223847842;0.0
Gemert-Bakel;0.2883416839789808;0.170719784919956;0.11432237565684956;0.1765856043016009;0.13460833435170474;0.05719173897103752;0.0028718074055969693;0.011853843333740682;0.0006110228522546743;0.012709275326897225;0.022974459244775754;0.0018330685567640229;0.0016497617010876207;0.0013442502749602835;0.000427715996578272;0.0009776365636074789;0.0007332274227056092;0.0001833068556764023;0.0;6.110228522546743e-05;0.0
Gennep;0.25063291139240507;0.1949367088607595;0.0980253164556962;0.2470886075949367;0.09286075949367088;0.0609620253164557;0.003746835443037975;0.013873417721518988;0.0008101265822784811;0.013569620253164556;0.01579746835443038;0.0017215189873417721;0.002430379746835443;0.0011139240506329114;0.0003037974683544304;0.0011139240506329114;0.00040506329113924053;0.0;0.0003037974683544304;0.0003037974683544304;0.0
Giessenlanden;0.31624863685932386;0.1797164667393675;0.07382769901853871;0.05223555070883315;0.12344601962922573;0.04623773173391494;0.10218102508178845;0.011777535441657579;0.064340239912759;0.012649945474372955;0.011886586695747001;0.0015267175572519084;0.0014176663031624864;0.0005452562704471102;0.0007633587786259542;0.0005452562704471102;0.00010905125408942203;0.0003271537622682661;0.00010905125408942203;0.00010905125408942203;0.0
Gilze en Rijen;0.2899775158411119;0.2329495128432241;0.11678135858826735;0.12434421203243169;0.08700688151529604;0.07058663214553383;0.004019895073925189;0.015057573073516387;0.0009538734073720787;0.015330108332765552;0.03413504122095796;0.002657218777679362;0.0024528173332424882;0.0006132043333106221;0.0008857395925597874;0.0009538734073720787;0.00047693670368603936;0.0003406690740614567;0.00027253525924916534;0.00020440144443687402;0.0
Goedereede;0.27209014703861484;0.11873024598048647;0.09028445788099491;0.0465851312353992;0.08767349182355366;0.02927030369657826;0.07145801841418167;0.005634189913425862;0.24666758279510786;0.01264257248866291;0.012779991754844029;0.0019238697265356603;0.0015116119279923045;0.001649031194173423;0.0002748385323622372;0.00041225779854335576;0.0;0.0001374192661811186;0.0;0.0002748385323622372;0.0
Goes;0.23699100268991743;0.25122901400612185;0.07847138484370653;0.09827474260272702;0.09665151655690567;0.06186810128930526;0.045264817734904;0.021380205917818383;0.06826824969854374;0.017391707633800203;0.014980057508579909;0.002458028012243762;0.001762359706891754;0.0017159818198682869;0.0006492904183285409;0.0012058250626101475;0.0004637788702346721;0.00032464520916427046;0.00032464520916427046;0.00032464520916427046;0.0
Goirle;0.29541633160318737;0.23693252430733241;0.09094232034505446;0.1360479567219826;0.08151180641859786;0.08582498720666716;0.00394765699247021;0.018422399298194312;0.0006579428320783683;0.015278894656042109;0.02690255135609328;0.0024124570509540173;0.0018276189779954674;0.0013158856641567367;0.0009503618685576431;0.0006579428320783683;0.0002193142773594561;0.0002193142773594561;0.0002193142773594561;0.0002924190364792748;0.0
Gorinchem;0.26063605728727884;0.2746946082561078;0.09967354675652906;0.09198609941027801;0.06255265374894692;0.07081929233361416;0.0490206402695872;0.020271693344566133;0.024273378264532436;0.019797809604043808;0.017586352148272956;0.0035278011794439763;0.0018955349620893007;0.0010530749789385003;0.0009477674810446504;0.0005265374894692502;0.00021061499578770007;0.00021061499578770007;0.00010530749789385004;0.00021061499578770007;0.0
Gouda;0.21951825797310398;0.2613786074722215;0.10552089288821496;0.07800343036118224;0.06485371249596063;0.08817022545924581;0.053543463670486464;0.029754654602401252;0.04770190658480201;0.022794501479032538;0.018891844192000795;0.003504934251410674;0.001516319073305327;0.0015908921424842774;0.0006462999328842378;0.001218026796589525;0.0005468691739789704;0.0004971537945263367;0.00017400382808421786;0.00017400382808421786;0.0
Graafstroom;0.221456196401547;0.08743904489658652;0.05397679502270052;0.03632083403396671;0.1797544980662519;0.02522280141247688;0.15654952076677317;0.007566840423743064;0.208004035648226;0.00924836051790819;0.009584664536741214;0.0015133680847486128;0.0010089120564990752;0.0008407600470825626;0.0010089120564990752;0.0005044560282495376;0.0;0.0;0.0;0.0;0.0
Graft-De Rijp;0.39355156288456805;0.20477479694806794;0.07629830174747723;0.081959143490032;0.09081959143490032;0.07506768397735664;0.0039379768643859215;0.01772089588973665;0.0007383706620723603;0.02510460251046025;0.018459266551809007;0.0039379768643859215;0.0014767413241447206;0.002707359094265321;0.0009844942160964804;0.0012306177701206006;0.0007383706620723603;0.0;0.0004922471080482402;0.0;0.0
Grave;0.2889770240700219;0.19584245076586435;0.10147702407002188;0.1801148796498906;0.09518599562363239;0.07043216630196937;0.005607221006564552;0.014359956236323851;0.0002735229759299781;0.01586433260393873;0.02024070021881838;0.0038293216630196935;0.0019146608315098468;0.0012308533916849016;0.0010940919037199124;0.002188183807439825;0.0008205689277899343;0.00013676148796498905;0.00013676148796498905;0.0002735229759299781;0.0
Groesbeek;0.21669272190376931;0.257252040993573;0.12020149383359388;0.15902379711655376;0.10057321521625846;0.06843842278964739;0.00451624109779399;0.025707833941288866;0.0014764634358172659;0.02179954837589022;0.01641479937467431;0.0026923745006079557;0.001389612645475074;0.0019107173875282265;0.0005211047420531526;0.0003474031613687685;0.0003474031613687685;0.00017370158068438424;0.0002605523710265763;0.0002605523710265763;0.0
Groningen;0.16485095888080964;0.36474890504741253;0.04585618913977123;0.11811030318493006;0.040132669983416254;0.13048433048433047;0.04047284942807331;0.04594973848705192;0.004320278947144619;0.023999659820555342;0.008274864991282901;0.006233788323340562;0.00237275162648297;0.00168388825105243;0.0006208274864991283;0.00031466598630777736;0.000858953097759068;0.0002211166390270868;0.0003401794446570566;0.00015308075009567548;0.0
Grootegast;0.19445251234388614;0.21638106302643043;0.08335753703165844;0.08292187046180656;0.20403717688062736;0.03819343595701423;0.11414464130119083;0.013796108045309324;0.021492884112692418;0.012343886145803078;0.009729886726691839;0.0021783328492593667;0.0017426662794074934;0.0011617775196049957;0.0008713331397037467;0.0005808887598024978;0.0008713331397037467;0.001597444089456869;0.0;0.00014522218995062446;0.0
Gulpen-Wittem;0.22428722280887012;0.21436114044350582;0.15469904963041184;0.13474128827877507;0.12639915522703274;0.05797254487856389;0.008130939809926083;0.0191129883843717;0.0031678986272439284;0.021013727560718058;0.02576557550158395;0.0021119324181626186;0.004012671594508976;0.0014783526927138332;0.00042238648363252375;0.0008447729672650475;0.00031678986272439284;0.0006335797254487857;0.00031678986272439284;0.00021119324181626187;0.0
Haaksbergen;0.2873113854595336;0.2275034293552812;0.0897119341563786;0.09238683127572017;0.17242798353909464;0.062414266117969824;0.007338820301783264;0.01186556927297668;0.0013717421124828531;0.010356652949245542;0.021742112482853224;0.0019204389574759945;0.001989026063100137;0.00102880658436214;0.00102880658436214;0.0011659807956104253;0.0005486968449931413;0.007407407407407408;0.0003429355281207133;0.00013717421124828533;0.0
Haaren;0.3335843373493976;0.18360943775100402;0.0783132530120482;0.11558734939759036;0.14369979919678716;0.07517570281124498;0.004894578313253012;0.02045682730923695;0.000502008032128514;0.017444779116465862;0.018950803212851405;0.002008032128514056;0.002008032128514056;0.0013805220883534137;0.000502008032128514;0.0006275100401606426;0.000251004016064257;0.000502008032128514;0.00037650602409638556;0.0001255020080321285;0.0
Haarlem;0.2322838766704272;0.3048580500343099;0.08013398308928717;0.09210174340842744;0.0461962526604715;0.12485316523417965;0.0136541794117305;0.04000883916214047;0.0022097905351182237;0.03269326944324909;0.02023702911108268;0.0037101220036984913;0.003186750561170491;0.0012793524150684454;0.0008141333550435562;0.0006745676370360894;0.000453588583524267;0.00013956571800746677;0.000302392389016178;0.00020934857701120015;0.0
Haarlemmerliede en Spaarnwoude;0.38475021910604734;0.1831726555652936;0.10108092316681273;0.06427110721589249;0.08647385334501899;0.09056383289512124;0.010809231668127374;0.02074203914694712;0.00292141396435875;0.022494887525562373;0.02337131171487;0.00292141396435875;0.0023371311714869996;0.00029214139643587495;0.0005842827928717499;0.0011685655857434998;0.0005842827928717499;0.0005842827928717499;0.0005842827928717499;0.00029214139643587495;0.0
Haarlemmermeer;0.3969872998892938;0.19894766957322155;0.10648937096513378;0.05894791835110022;0.06266714763723209;0.07644944211560709;0.020661002823628923;0.016357145522620128;0.0072021195875262775;0.021991964474518927;0.02358414289801351;0.0029355789683181374;0.00182851740823206;0.0014926672720261714;0.00095779483288346;0.0011816949236873858;0.00060950580274402;0.00011195004540196285;0.0004353612876743;0.00016170562113616857;0.0
Halderberge;0.3056313569833788;0.20125279087075168;0.14859836268915902;0.11709253287025552;0.09197469610518481;0.058112130984867276;0.005581741503349045;0.010667328206400397;0.0016125031009675019;0.014202431158521458;0.03305631356983379;0.004961548002976929;0.0019225998511535598;0.0014884644008930786;0.001302406350781444;0.0013644257008186553;0.00031009675018605807;0.00037211610022326965;6.201935003721161e-05;0.0004341354502604813;0.0
Hardenberg;0.2270777099019747;0.2067339110669129;0.07770990197471232;0.0779087938627646;0.18036652933655348;0.03972155135672681;0.1309845148458588;0.010029833783207842;0.01841170620826822;0.009660463133967893;0.014149737178576502;0.002216223895439693;0.0015058957238244068;0.0011649382014490696;0.0007955675522091206;0.0008523938059383435;0.0001136525074584458;0.0002273050149168916;0.0001704787611876687;0.00019889188805228015;0.0
Harderwijk;0.2982150960520345;0.1810240508243836;0.08304341249432763;0.061072454999243686;0.12690969596127666;0.06042958705188323;0.10214037210709424;0.018000302526092877;0.027908032067765844;0.016714566631371955;0.01622296173044925;0.002836182120707911;0.001626077749205869;0.001021025563454848;0.0010588413250642867;0.0006806837089698987;0.00037815761609438813;0.00018907880804719407;0.0003025260928755105;0.00022689456965663287;0.0
Hardinxveld-Giessendam;0.20196496431550653;0.14357215682639726;0.07646677171192881;0.043933636110853644;0.09546760589489295;0.02456205394383168;0.17147094262674947;0.006488089721012142;0.21012141996477895;0.008434516637315785;0.012141996477894152;0.0014829919362313467;0.0008341829641301325;0.00046343498007229587;0.0008341829641301325;0.0009268699601445917;9.268699601445917e-05;0.00027806098804337753;0.00018537399202891834;0.00027806098804337753;0.0
Haren;0.27427597955706984;0.27760201184391986;0.03301695465238907;0.0633568589275574;0.08850490792569157;0.12152186257808063;0.05102620264460128;0.04283280603553176;0.006489819096292691;0.019226089072767096;0.010464833292771964;0.0025148048998134176;0.00178470025148049;0.002028068467591466;0.0004867364322219518;0.0004056136935182932;0.0002433682161109759;0.0038938914577756143;0.00016224547740731728;0.00016224547740731728;0.0
Harenkarspel;0.38236896589299335;0.19570665794922087;0.07954669281900403;0.07649558679306963;0.10983981693363844;0.07289964040536123;0.008172605426610004;0.02190258254331481;0.0008717445788384003;0.019723221096218806;0.020594965675057208;0.003160074098289201;0.0037049144600632016;0.002070393374741201;0.0009807126511932004;0.0013076168682576005;0.00032690421706440013;0.00032690421706440013;0.0;0.0;0.0
Harlingen;0.22102366538249862;0.33318657127132634;0.09157952669235003;0.11018161805173363;0.08750687947165657;0.04556962025316456;0.036873968079251515;0.019152449091909742;0.005723720418271877;0.021023665382498623;0.017611447440836543;0.004623004953219593;0.001981287837094111;0.0004402861860209136;0.0008805723720418272;0.0014309301045679693;0.000550357732526142;0.0;0.0004402861860209136;0.0002201430930104568;0.0
Hattem;0.2084984287470966;0.2509905724825796;0.056018581773466324;0.06735892881541194;0.12583686295942068;0.06203033201257002;0.16013116545976228;0.016532313157535183;0.026096461265200165;0.00915425604590791;0.010930454980188551;0.0012296761852712119;0.0012296761852712119;0.0013663068725235689;0.0009564148107664981;0.001093045498018855;0.0004098920617570706;0.0;0.0;0.00013663068725235688;0.0
Heemskerk;0.2821003874760611;0.2612568476372868;0.10800338484834988;0.09784883979869059;0.07936578630917918;0.07130450273905492;0.012915868703514006;0.021244377143366144;0.0017369616532311942;0.024406538101812675;0.02796953636485102;0.003874760611054202;0.0015588117400792767;0.0016924241749432147;0.0013806618269273593;0.0008907495657595867;0.0006235246960317106;0.0012470493920634213;0.000267224869727876;0.0003117623480158553;0.0
Heemstede;0.4194783441014597;0.1875448671931084;0.04588418281885619;0.044807370184254604;0.07465900933237617;0.13980617372577173;0.011186886815027518;0.025185451064848048;0.0020938023450586263;0.023211294568078487;0.01806652309164872;0.002512562814070352;0.0021536252692031586;0.0011964584828906438;0.0004187604690117253;0.000658052165589854;0.00011964584828906437;0.00011964584828906437;0.0007178750897343862;0.00017946877243359656;0.0
Heerde;0.22538351765965037;0.22252943275062434;0.07670353193007493;0.06350338922582947;0.14448804851944344;0.04477345701034606;0.15082054941134498;0.00945415626114877;0.03175169461291474;0.014805565465572601;0.011594719942918302;0.00115947199429183;0.0008027113806635748;0.0007135212272565109;0.0006243310738494471;0.0002675704602211916;8.919015340706386e-05;0.0;8.919015340706386e-05;0.0004459507670353193;0.0
Heerenveen;0.21044776119402986;0.38389630793401414;0.0687745483110762;0.09505106048703849;0.08841319717203457;0.061154752553024355;0.03267871170463472;0.018342498036135114;0.003142183817753339;0.01696779261586803;0.011194029850746268;0.00204241948153967;0.0019638648860958365;0.0014532600157109192;0.0007855459544383347;0.0006677140612725845;0.0006677140612725845;0.0015710919088766694;0.00015710919088766692;0.0006284367635506677;0.0
Heerhugowaard;0.3230796089385475;0.24643854748603353;0.09807960893854749;0.09692737430167597;0.06909916201117318;0.07126396648044693;0.0178072625698324;0.018924581005586593;0.0023743016759776537;0.02032122905027933;0.02231145251396648;0.003980446927374302;0.0032472067039106146;0.001990223463687151;0.001291899441340782;0.001536312849162011;0.0004888268156424581;0.00034916201117318437;0.00024441340782122906;0.00024441340782122906;0.0
Heerlen;0.15494112064875123;0.2455894405383255;0.19421558900918776;0.2115558814648665;0.06271837122029073;0.04995039468576112;0.007699607470991675;0.015830565500582323;0.0011862140361471767;0.022149851184057285;0.020942069619980158;0.004356640641849631;0.0030841564939826597;0.0024371306560841996;0.0012077815640771255;0.0008842686451278955;0.00047448561445887074;0.00010783763964974335;0.00017254022343958937;0.0004960531423888194;0.0
Heeze-Leende;0.34353165360999366;0.16769002752487824;0.07569341520220199;0.12682616980732586;0.13815371585856448;0.08659750158797375;0.004340461571035359;0.018208765615075163;0.0004234596654668643;0.012597925047639213;0.019479144611475756;0.0016938386618674571;0.0015879737455007411;0.0004234596654668643;0.0009527842473004446;0.0010586491636671606;0.0;0.0;0.0007410544145670124;0.0;0.0
Heiloo;0.3541421551664475;0.23690220776524326;0.05571319814520036;0.061180704547027474;0.08651117724409994;0.10678939719011696;0.010796594920063672;0.03162848640044294;0.0018686414284725587;0.023115786559623503;0.020624264654993424;0.003252820264378158;0.0020070593120631187;0.001453387777700879;0.0012457609523150392;0.0006920894179527995;0.0005536715343622396;0.0008305073015433594;0.0005536715343622396;0.0001384178835905599;0.0
Hellendoorn;0.2293636654332831;0.20579233474944042;0.0760586542414691;0.09757434562148828;0.23096249600292357;0.054314558494358414;0.053766388013338814;0.01142021835457494;0.008725046822895254;0.010232515645699146;0.015714220455895118;0.0015531496962221919;0.0010506600886208944;0.0008222557215293956;0.0008679365949476954;0.0010049792152025947;0.00022840436709149878;0.00022840436709149878;0.00013704262025489926;0.00018272349367319903;0.0
Hellevoetsluis;0.32015223243293417;0.227791701475912;0.17724867724867724;0.09166434605031096;0.03754757263529193;0.05151768309663046;0.014434233732479346;0.012763389956372412;0.0031096259166434603;0.02422723475355054;0.028125870231133387;0.0033880998793279493;0.0021813793743618304;0.001670843776106934;0.001113895850737956;0.001485194467650608;0.0006961849067112225;0.0002320616355704075;0.000278473962684489;0.000371298616912652;0.0
Helmond;0.26195958045535944;0.2254936161306077;0.1527942510290937;0.16591083513570082;0.06507128072745878;0.05983860089769529;0.004860578152980302;0.014604990813739855;0.0007209469987674132;0.015139886974115677;0.023233098444149863;0.003116351543059141;0.0013023558687411336;0.0015581757715295705;0.0013488685783390312;0.001255843159143236;0.0005116398055768739;0.0008139724179632085;0.00027907625758738573;0.0001860508383915905;0.0
Hendrik-Ido-Ambacht;0.29408576246687546;0.17435557696940496;0.10931100939532643;0.056191279209828957;0.07715008431703205;0.04426644182124789;0.05829920501084076;0.010238496747771622;0.1385208383522043;0.01421344254396531;0.016983859311009396;0.002288605155384245;0.0013249819320645627;0.0006022645145748012;0.0003011322572874006;0.0009033967718622019;0.00042158516020236085;6.0226451457480126e-05;0.00036135870874488076;0.00012045290291496025;0.0
Hengelo;0.22045973053247817;0.28451207438336706;0.08628556669966854;0.13204339029744738;0.1130170892342129;0.07664327837802935;0.023201756273944298;0.018380612113124705;0.002690370625457363;0.015991562997718565;0.017153803107916147;0.0036589040506220137;0.0017864060953036891;0.0018724979553183248;0.0006241659851061082;0.0007317808101244027;0.00038741337006586025;0.00017218372002927122;0.00021522965003658903;0.00017218372002927122;0.0
Het Bildt;0.1918781725888325;0.32639593908629444;0.07495769881556684;0.10456852791878173;0.1730964467005076;0.038917089678511;0.03434856175972927;0.01455160744500846;0.0047377326565143825;0.01742808798646362;0.007614213197969543;0.005076142131979695;0.001692047377326565;0.0010152284263959391;0.0010152284263959391;0.0021996615905245345;0.00033840947546531303;0.0;0.0;0.00016920473773265651;0.0
Heumen;0.27922837100545594;0.2484411535463757;0.06478955572876072;0.12217459080280592;0.11311379579111458;0.1024941543257989;0.0047739672642244735;0.02922837100545596;0.00048713951675759937;0.01490646921278254;0.013639906469212782;0.0021434138737334374;0.001656274356975838;0.0010717069368667187;0.0005845674201091193;0.00029228371005455964;0.0003897116134060795;0.0;0.00029228371005455964;0.00029228371005455964;0.0
Heusden;0.3217932549530125;0.1927098165249583;0.11997070908425206;0.12029616370367358;0.09779911313616207;0.07383751678125382;0.008380456450103739;0.012774093812294048;0.0018306822342459624;0.01627273097107522;0.024368414629185143;0.0028884097473658517;0.002318864163378219;0.0014645457873967698;0.0010577275131198893;0.0011390911679752655;0.00036613644684919245;0.0003254546194215044;0.00020340913713844027;0.00020340913713844027;0.0
Hillegom;0.37530642261807484;0.18924660892302664;0.11129269488478509;0.06684098708939369;0.07950645530315412;0.07950645530315412;0.010949501552541265;0.019365909462330445;0.007190717437489786;0.02565778722013401;0.02598463801274718;0.0026148063409053767;0.0021245301519856184;0.0008171269815329302;0.0010622650759928092;0.0010622650759928092;0.0005719888870730511;0.00024513809445987904;0.0004085634907664651;0.00024513809445987904;0.0
Hilvarenbeek;0.334168118466899;0.19740853658536586;0.06543989547038327;0.1211890243902439;0.1369773519163763;0.07665505226480836;0.004028745644599303;0.019817073170731708;0.0005444250871080139;0.015570557491289199;0.02068815331010453;0.002395470383275261;0.0016332752613240418;0.0006533101045296168;0.001524390243902439;0.0006533101045296168;0.00010888501742160279;0.00010888501742160279;0.00043554006968641115;0.0;0.0
Hilversum;0.29121604887311153;0.25053661355568396;0.08649797737967473;0.08206059605382647;0.05754148435565096;0.11464955007017254;0.023776108313382317;0.029740774374638818;0.006748947411871543;0.026810038801287874;0.01979278461157434;0.004623132172046561;0.0025179559151325024;0.0010732271113679517;0.0007223644018822753;0.000557252538594898;0.0003302237265747544;0.00014447288037645504;0.0003302237265747544;0.0003302237265747544;0.0
Hof van Twente;0.3273904518717797;0.23359627923943277;0.07332087000136793;0.07651269891933793;0.16556472573070083;0.06629884638183393;0.011444986548720988;0.012904108339792986;0.0028726460261729973;0.00939309653002599;0.013998449683096987;0.0017783046828689982;0.001003146231361999;0.0012767315671879987;0.0008207560074779992;0.001139938899274999;0.0003191828917969997;0.00022798777985499978;4.5597555970999955e-05;9.119511194199991e-05;0.0
Hollands Kroon;0.36561511875873226;0.2106404882711964;0.109566879917641;0.08158688138833738;0.08592543569380101;0.058349878667549086;0.016913008309434516;0.014596661519229354;0.002794323111993529;0.016729171262592837;0.026435767335833516;0.00323553202441356;0.0018383704684167953;0.0022428119714684902;0.0008824178248400617;0.0013603941466284286;0.0006250459592617104;0.00025737186557835134;0.00018383704684167952;0.00022060445621001543;0.0
Hoogeveen;0.21111962700389603;0.25416746503161525;0.10385131251197548;0.09832662706776522;0.15395669668518874;0.039407293862170276;0.07606821230120712;0.012135147218496518;0.0190649549722169;0.010857763300760043;0.013763811713610526;0.002937983010793894;0.0008302995465287092;0.0011177109280194161;0.0006386919588682379;0.0005748227629814141;0.0004151497732643546;0.00015967298971705947;0.00019160758766047136;0.0004151497732643546;0.0
Hoogezand-Sappemeer;0.16325881979023202;0.40247907617332346;0.10032842462125226;0.13216442419747854;0.05381926051488505;0.046456192393262;0.03919906769784935;0.01599745735777095;0.004025850195995338;0.018804958152346646;0.014726136243246106;0.002966415933891302;0.0016950948193664582;0.0011653776883144402;0.0011653776883144402;0.0006886322703676237;0.00021188685242080728;0.0004767454179468164;5.297171310520182e-05;0.00031783027863121094;0.0
Hoorn;0.28095896018831235;0.27701872889161805;0.0973544161293624;0.10380206734213489;0.05644253402927029;0.07721829904820386;0.011667178385016887;0.022694708832258725;0.002302732575990175;0.02602087810868898;0.03180329546617542;0.004324020059359329;0.002251560740968171;0.002865622761232218;0.0012537099580390953;0.0008187493603520622;0.0005373042677310408;0.0002302732575990175;0.00030703101013202335;0.00012792958755500973;0.0
Horst aan de Maas;0.2770415246749968;0.16273297151752283;0.11944128907400395;0.15372964786065885;0.15776852202448569;0.06971265093188607;0.004333375404939207;0.015440279355462999;0.000925575329210316;0.011611763221002146;0.018763936219445495;0.0028608691993773404;0.002019437081913417;0.001178004964449493;0.0007993605115907274;0.000925575329210316;0.00029450124111237325;8.414321174639236e-05;0.0002524296352391771;8.414321174639236e-05;0.0
Houten;0.31239807071723513;0.212325202123599;0.07855928380582254;0.06526944029980221;0.08098823692702731;0.10017696658454492;0.053818661299836916;0.031159998612026788;0.024046635899927133;0.017696658454491827;0.016447482563586524;0.003227037718172039;0.0014920712030257815;0.0008327839272702037;0.0005898886151497276;0.0003816926333321767;0.0003469933030292515;3.4699330302925156e-05;6.939866060585031e-05;0.00013879732121170062;0.0
Huizen;0.34917505030181084;0.19476861167002013;0.08249496981891348;0.05871227364185111;0.08619718309859155;0.08338028169014085;0.05400402414486922;0.01847082494969819;0.024466800804828975;0.02108651911468813;0.02016096579476861;0.0026156941649899397;0.0016096579476861167;0.0008853118712273642;0.000482897384305835;0.0005633802816901409;0.0004426559356136821;0.00012072434607645876;0.0002414486921529175;0.00012072434607645876;0.0
Hulst;0.27331660393140944;0.25937543566150845;0.13613550815558345;0.11599052000557647;0.10163111668757842;0.04489056182908128;0.006552349086853478;0.011710581346716854;0.0019517635577861424;0.017077931130628745;0.01889028300571588;0.002509410288582183;0.001533528509689112;0.0013244109856405967;0.000836470096194061;0.0013941168269901018;0.0004182350480970305;0.0036944095915237697;0.0006970584134950509;6.970584134950509e-05;0.0
IJsselstein;0.34465063238648147;0.22714078374455732;0.10486211901306242;0.0749533485382542;0.07811528094546963;0.07749326145552561;0.02094132282811528;0.017312875803441843;0.010626166286543646;0.016120671781049138;0.02114866265809662;0.0023325730872900685;0.001451378809869376;0.000725689404934688;0.0009330292349160273;0.000362844702467344;0.0002591747874766743;0.00020733982998133942;0.00015550487248600455;0.00020733982998133942;0.0
