RegioNaam;CDA;Partij van de Arbeid;SP;VVD;PVV;GL;ChristenUnie;Democraten 66;Partij voor de Dieren;Staatkundig Gereformeerde Partij;ETnNL;Fortuyn;Verenigde Senioren Partij;Ad Bos Collectief;Partij voor Nederland;Lijst Potmis;Nederland Transparant;Groen Vrij Internet Partij;Liberaal Democratische Partij;Lijst Poortman;Continue Directe Democratie Partij;LRVP - het Zeteltje;Solide Multiculturele Partij;Tamaras Open Partij
Maarssen;0.2585585585585586;0.2058968058968059;0.13505323505323505;0.19004914004914006;0.07633087633087633;0.04516789516789517;0.031654381654381655;0.019287469287469286;0.021457821457821456;0.0040131040131040135;0.005814905814905815;0.002334152334152334;0.0012285012285012285;0.000819000819000819;0.00036855036855036854;0.0003276003276003276;0.00012285012285012285;0.0;0.0002866502866502866;0.0011875511875511875;4.095004095004095e-05;0.0;0.0;0.0
Maasbracht;0.3494916055805155;0.16103097659021046;0.1782927406006148;0.12260581697800899;0.11846772286592575;0.021281626862142352;0.014660676282809175;0.006502719318987941;0.017616457791440058;0.00035469378103570584;0.0030740127689761173;0.0027193189879404114;0.0010640813431071175;0.0010640813431071175;0.0011823126034523528;0.0;0.00023646252069047056;0.0;0.0;0.00035469378103570584;0.0;0.0;0.0;0.0
Maasbree;0.41732979664014147;0.12896299103195655;0.1350258936465833;0.11923708475432614;0.1359100669445497;0.024504231400783123;0.008336491095111784;0.008210180623973728;0.011746873815839333;0.0010104837691044587;0.005305039787798408;0.0012631047113805735;0.0017683465959328027;0.0005052418845522293;0.00037893141341417203;0.0;0.00037893141341417203;0.0;0.0;0.00012631047113805733;0.0;0.0;0.0;0.0
Maasdonk;0.4341198886120475;0.12062142752454932;0.21427524549318483;0.12047486442913674;0.06873809174849772;0.016561629781620988;0.005862523816503005;0.005422834530265279;0.00659533929356588;0.0;0.003957203576139528;0.0019053202403634766;0.00043968928623772536;0.0;0.0002931261908251502;0.0;0.0001465630954125751;0.0;0.00043968928623772536;0.0001465630954125751;0.0;0.0;0.0;0.0
Maasdriel;0.3562671668788102;0.15803577410062303;0.14758491324445636;0.1796074227909158;0.0699403764989616;0.026596101024988276;0.014805386212902793;0.008843036109064112;0.012058685603269243;0.01668118175118912;0.004689488845715817;0.002210759027266028;0.0010048904669391037;0.0006699269779594024;0.0005359415823675219;0.0;0.00013398539559188047;0.0;0.00020097809338782074;6.699269779594024e-05;6.699269779594024e-05;0.0;0.0;0.0
Maassluis;0.27414969476222234;0.19524957677114863;0.1431796029343867;0.15697942851279947;0.09085312676345354;0.022572205407069203;0.0424767865387575;0.024572923613604882;0.017955163391986866;0.005489149951264556;0.015184938182937464;0.0042579387472426;0.003950135946237111;0.0008208074693479711;0.0005130046683424819;0.001077309803519212;0.00010260093366849639;0.0;0.00015390140050274456;0.00025650233417124095;0.00020520186733699277;0.0;0.0;0.0
Maastricht;0.21023078138239054;0.2610831071474732;0.2084069334941766;0.11230307469159738;0.0822454870535522;0.06139330489853949;0.0131115993853489;0.022862723134146168;0.017822009679318712;0.0004882742377895538;0.0031737825456321;0.0016084327833067655;0.0028434793847744604;0.0010339925035543493;0.0007898553846595723;0.0;0.00031594215386382895;0.0;0.0;0.00028722013987620814;0.0;0.0;0.0;0.0
Margraten;0.3728159745858861;0.1663262990696619;0.15237122759246652;0.11583843884728841;0.0976855003403676;0.04243249375992739;0.014181983208531881;0.013160880417517586;0.015656909462219197;0.0003403675970047651;0.0034036759700476512;0.0011345586566825505;0.0019287497163603359;0.0018152938506920807;0.0006807351940095302;0.0;0.0;0.0;0.0;0.0002269117313365101;0.0;0.0;0.0;0.0
Marum;0.27226671024677235;0.2593561039385521;0.14691943127962084;0.13564307893446642;0.040529498284033336;0.031214250694557934;0.0761562346788691;0.010949501552541265;0.012093479326687367;0.004739336492890996;0.004412485700277823;0.003758784115051479;0.0004902761889197581;0.0003268507926131721;0.0006537015852263442;0.0;0.0;0.0;0.0;0.0004902761889197581;0.0;0.0;0.0;0.0
Medemblik;0.2888791401623163;0.17723184908971265;0.18468962491774513;0.15990348760693135;0.08028076332529063;0.03312129853037947;0.024786137310813774;0.015354244351831543;0.019960517657381004;0.0010967317394165387;0.006580390436499232;0.003290195218249616;0.0015354244351831541;0.0010967317394165387;0.0006580390436499232;0.0;0.00021934634788330776;0.0006580390436499232;0.00021934634788330776;0.0;0.0004386926957666155;0.0;0.0;0.0
Meerlo-Wanssum;0.4207432290573168;0.12975015746378332;0.16817132059626286;0.10686542095318077;0.11631324795297082;0.024144446777241233;0.00986773042200294;0.0054587444887675834;0.009027923577577156;0.000419903422212891;0.0023094688221709007;0.003359227377703128;0.0023094688221709007;0.000839806844425782;0.0002099517111064455;0.0;0.0002099517111064455;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Meerssen;0.31014697791401397;0.18627682150436217;0.1870627996541696;0.12473473237444;0.1052424742592156;0.03859152715554508;0.011946867877073017;0.00998192250255443;0.01619114988603317;0.0006287825198459483;0.0034583038591527154;0.0012575650396918967;0.00267232570934528;0.0004715868898844612;0.0006287825198459483;0.0;0.00039298907490371767;0.0;0.0;0.00031439125992297417;0.0;0.0;0.0;0.0
Meijel;0.44007803790412486;0.13489409141583056;0.1318283166109253;0.11928651059085842;0.11956521739130435;0.018115942028985508;0.006131549609810479;0.008082497212931996;0.014492753623188406;0.0002787068004459309;0.002508361204013378;0.0011148272017837235;0.0016722408026755853;0.0002787068004459309;0.0005574136008918618;0.0;0.0002787068004459309;0.0;0.0;0.0008361204013377926;0.0;0.0;0.0;0.0
Menaldumadeel;0.2839006853162566;0.28760813391753737;0.16829569711268397;0.11268396809347264;0.03415346590270756;0.0389843837771037;0.046961015616222894;0.009549488821480732;0.00977418267610381;0.0019098977642961466;0.002583979328165375;0.0019098977642961466;0.00022469385462307607;0.0005617346365576902;0.00022469385462307607;0.0;0.00022469385462307607;0.00011234692731153803;0.0;0.0003370407819346141;0.0;0.0;0.0;0.0
Menterwolde;0.12013109794529182;0.3969494516576327;0.21845455691415605;0.10412202193369469;0.04323711080297492;0.047144838018404134;0.039455439304172446;0.007437287280978192;0.013992184545569141;0.0018908357494012353;0.0030253371990419764;0.0020168914660279843;0.0007563342997604941;0.00037816714988024705;0.0005042228665069961;0.0;0.0005042228665069961;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Meppel;0.2311255918138777;0.27948887644453496;0.161584279387059;0.1498243649137097;0.038792445145853484;0.042356055592322965;0.06251590897520745;0.013490810975920175;0.01277808888662628;0.0023927098712009367;0.0031563406811586825;0.0009672656926131446;0.0;0.0;0.0009163569719492949;0.0;5.0908720663849717e-05;0.0;0.00020363488265539887;0.000356361044646948;0.0;0.0;0.0;0.0
Middelburg;0.23788711715095434;0.19995219722060983;0.1649537337385188;0.10936593027623177;0.04455901936012565;0.051080684262642125;0.07406016321234678;0.01690169699866835;0.02103322293167617;0.07016765117628983;0.004131525933007819;0.0018779663331853723;0.0013316488544405367;0.0;0.0007170416908525967;0.0;0.0017072421210776111;0.0;0.0;0.0002731587393724178;0.0;0.0;0.0;0.0
Middelharnis;0.2471193050877504;0.15910299592270874;0.1303846835667435;0.12852331146959758;0.05699344087927673;0.020563729835135613;0.09289133132423329;0.005850026591029959;0.010015954617975536;0.13596879985818117;0.007622761921645098;0.002304555929799681;0.0006204573657152987;0.0007090941322460556;0.0005318205991845417;0.0001772735330615139;0.0003545470661230278;0.0;8.863676653075696e-05;0.0001772735330615139;0.0;0.0;0.0;0.0
Midden-Delfland;0.4581211589113257;0.10886742756804214;0.08015803336259877;0.17453906935908692;0.05408252853380158;0.03424056189640035;0.04143985952589991;0.017471466198419668;0.011676909569798069;0.003775241439859526;0.009833187006145742;0.003160667251975417;0.000877963125548727;0.0003511852502194908;0.0004389815627743635;8.77963125548727e-05;0.0002633889376646181;0.0;0.0002633889376646181;0.0001755926251097454;0.0001755926251097454;0.0;0.0;0.0
Midden-Drenthe;0.2619569185834246;0.2916210295728368;0.14466958744067177;0.1520627966411099;0.03646403797006206;0.03431909456005842;0.044998174516246804;0.010861628331507849;0.013326031398320556;0.0034227820372398684;0.003194596568090544;0.0016429353778751369;0.0;0.0;0.0006389193136181087;0.0;0.00045637093829864917;0.0;0.0002738225629791895;9.127418765972983e-05;0.0;0.0;0.0;0.0
Mill en Sint Hubert;0.4429671098670399;0.1470958712386284;0.20643806857942618;0.11014695591322603;0.05220433869839048;0.014415675297410778;0.006578026592022394;0.005738278516445067;0.007137858642407278;0.0005598320503848845;0.0027991602519244225;0.0018194541637508747;0.0005598320503848845;0.0;0.000979706088173548;0.0;0.0004198740377886634;0.0;0.0;0.00013995801259622114;0.0;0.0;0.0;0.0
Millingen aan de Rijn;0.26340519624101716;0.2722498618021006;0.23908236594803758;0.11387506909894969;0.046987285793255944;0.025981205085682697;0.008291873963515755;0.010226644555002764;0.013819789939192924;0.0002763957987838585;0.0013819789939192924;0.0008291873963515755;0.000552791597567717;0.001105583195135434;0.000552791597567717;0.0;0.0002763957987838585;0.0;0.000552791597567717;0.000552791597567717;0.0;0.0;0.0;0.0
Moerdijk;0.31166494219263124;0.16307526204507625;0.19739979306311575;0.15556255342120653;0.06729947366053354;0.024697467272481892;0.03396464078456071;0.010166899095775788;0.018444374465787935;0.00422871024337577;0.007962571415718206;0.0024292590759818255;0.0012146295379909127;0.0004048765126636376;0.0;8.997255836969724e-05;0.00026991767510909173;0.00044986279184848623;0.00031490395429394037;0.00022493139592424312;0.00013495883755454586;0.0;0.0;0.0
Montferland;0.37176492572176023;0.21386527141922826;0.18471456600953004;0.11650938989068485;0.04769690740913762;0.024152106885919837;0.009436606558908716;0.008876016070260674;0.013360739979445015;0.0007474539848640568;0.0034569746799962627;0.0021489302064841634;0.00042044286648603194;0.0006540222367560497;0.00042044286648603194;0.0003270111183780249;0.00023357937027001775;0.0006073063627020462;0.00014014762216201066;0.0004671587405400355;0.0;0.0;0.0;0.0
Montfoort;0.38102987330001165;0.12507264907590376;0.09717540392886202;0.161106590724166;0.0581192607230036;0.036963849819830294;0.06648843426711612;0.013134952923398814;0.011972567708938743;0.03986981285598047;0.0037196326862722305;0.0030222015575961875;0.000581192607230036;0.0008136696501220504;0.0004649540857840288;0.0001162385214460072;0.0;0.0;0.0002324770428920144;0.0001162385214460072;0.0;0.0;0.0;0.0
Mook en Middelaar;0.3265071770334928;0.1908133971291866;0.17148325358851674;0.15808612440191389;0.03961722488038277;0.05263157894736842;0.011674641148325358;0.022200956937799044;0.01971291866028708;0.0009569377990430622;0.004210526315789474;0.0003827751196172249;0.0005741626794258373;0.0011483253588516747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Moordrecht;0.2779898218829516;0.19274809160305342;0.11492790500424088;0.17217981340118746;0.07527565733672605;0.029262086513994912;0.05258693808312129;0.01166242578456319;0.016115351993214587;0.041348600508905854;0.011238337574215437;0.0021204410517387615;0.0;0.00021204410517387616;0.0006361323155216285;0.00021204410517387616;0.0008481764206955047;0.0;0.0;0.0006361323155216285;0.0;0.0;0.0;0.0
Muiden;0.23676230464194076;0.2160018661068346;0.10450198273851179;0.23676230464194076;0.048052250991369255;0.05878236529041288;0.015395381385584325;0.03732213669232563;0.034056449731747145;0.0013995801259622112;0.0051317937951947746;0.002099370188943317;0.0009330534173081409;0.00023326335432703523;0.0;0.0;0.0;0.00023326335432703523;0.0006997900629811056;0.0013995801259622112;0.0;0.0;0.0;0.00023326335432703523
Naarden;0.2579397956365645;0.15152352020620455;0.0984994936941913;0.30258676240449234;0.03433673939059192;0.05873147381018135;0.022829789192672374;0.03240357175734143;0.024855012427506214;0.004971002485501243;0.0054312804934180245;0.003406057258584185;0.0006443892110834944;0.00027616680475006904;0.0001841112031667127;0.0;0.0;0.00046027800791678176;0.0003682224063334254;0.0003682224063334254;0.0;0.0;0.0;0.0001841112031667127
Neder-Betuwe;0.24629014396456256;0.19889258028792914;0.08113695090439277;0.09974160206718347;0.04555186415651532;0.013732004429678849;0.05470653377630122;0.006127722406792174;0.011221853082318198;0.23765227021040974;0.0021410114433370246;0.0012550756736803249;0.000664451827242525;0.00022148394241417498;0.00014765596160944998;0.0;0.00029531192321889996;0.0;7.382798080472499e-05;7.382798080472499e-05;7.382798080472499e-05;0.0;0.0;0.0
Nederlek;0.24032042723631508;0.21372085858067166;0.12960870904796137;0.1671972886926158;0.07384204580466262;0.02639416658108247;0.04416144603060491;0.01273492862277909;0.018486186710485776;0.054945054945054944;0.014891650405669097;0.002875629043853343;0.0;0.00041080414912190614;0.00010270103728047654;0.0;0.0;0.0;0.0003081031118414296;0.0;0.0;0.0;0.0;0.0
Nederweert;0.3992845076021067;0.14906091622776507;0.1690350790022856;0.1365397992646328;0.09331213355858094;0.019576666997913147;0.00645930636986982;0.007552419755540098;0.008248037364603;0.00029812183245553017;0.0040743317102255785;0.003080592268707145;0.002086852827188711;0.0005962436649110603;0.0005962436649110603;0.0;9.937394415184339e-05;0.0;0.0;9.937394415184339e-05;0.0;0.0;0.0;0.0
Neerijnen;0.2911324065325955;0.19570792279659874;0.10122823592927521;0.1602105547307329;0.05682278310163315;0.022540153866918614;0.03468754217843164;0.010662707517883655;0.01457686597381563;0.10608719125388041;0.004049129437171008;0.0009447968686732353;0.0008098258874342017;0.00013497098123903362;0.00026994196247806724;0.0;0.0;0.0;0.00013497098123903362;0.0;0.0;0.0;0.0;0.0
Niedorp;0.2672643227342765;0.2049306625577812;0.1682308446561143;0.19988793948732314;0.05953214735957417;0.04076201148620255;0.010505673063454265;0.01568847177475837;0.02059111920437036;0.0005603025633842274;0.006583555119764673;0.0026614371760750807;0.00042022692253817064;0.00042022692253817064;0.0002801512816921137;0.0;0.0005603025633842274;0.00014007564084605686;0.00042022692253817064;0.00042022692253817064;0.00014007564084605686;0.0;0.0;0.0
Nieuwegein;0.24413369352190264;0.2200328407224959;0.1811271783463107;0.15395412892632024;0.0723820117590974;0.041448169924254465;0.03281423804226919;0.016791143598707557;0.0186715398061338;0.004555326023624132;0.005641188622278723;0.002039302929180571;0.004687748291752741;0.0005826579797658775;0.0003707823507601038;0.0003178134435086604;0.00010593781450288681;0.0;0.0001589067217543302;0.00010593781450288681;7.94533608771651e-05;0.0;0.0;0.0
Nieuwerkerk aan den IJssel;0.27257597684515195;0.14261939218523878;0.12112879884225759;0.20868306801736614;0.07525325615050651;0.028075253256150505;0.07004341534008683;0.016208393632416787;0.017945007235890015;0.029811866859623733;0.012735166425470333;0.0024602026049204053;0.0;0.000723589001447178;0.000723589001447178;0.0001447178002894356;0.0002170767004341534;0.0;0.0005065123010130246;7.23589001447178e-05;7.23589001447178e-05;0.0;0.0;0.0
Nieuwkoop;0.3768844221105528;0.12370676913981674;0.10671002069169376;0.19982264262488916;0.06104049660065031;0.034732485959207804;0.03798403783624003;0.018918120011823827;0.015814365947383977;0.01507537688442211;0.005172923440733077;0.00162577593851611;0.0;0.0008867868755542418;0.0004433934377771209;0.00014779781259237365;0.0;0.0;0.0;0.0004433934377771209;0.0005911912503694946;0.0;0.0;0.0
Nieuw-Lekkerland;0.2152504701658403;0.1584886305351342;0.09676867840656522;0.06941357497008036;0.046161737049068216;0.012993674132330314;0.157291844759788;0.005129081894340913;0.013164643528808343;0.21354077620106002;0.007180714652077278;0.0029064797401265174;0.0008548469823901521;0.00017096939647803043;0.0005129081894340913;0.00017096939647803043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Nijefurd;0.37548209366391183;0.19173553719008266;0.1475206611570248;0.11391184573002755;0.03526170798898071;0.045179063360881545;0.05771349862258953;0.010055096418732782;0.0128099173553719;0.0015151515151515152;0.004132231404958678;0.001928374655647383;0.0002754820936639118;0.0006887052341597796;0.0006887052341597796;0.0;0.0002754820936639118;0.0008264462809917355;0.0;0.0;0.0;0.0;0.0;0.0
Nijkerk;0.3942225653110145;0.12863121114858003;0.08515824970544021;0.13480680940966155;0.0484296916263763;0.024539877300613498;0.09807825133059765;0.011985536098809571;0.01121358631617438;0.05375208223296632;0.0042254093365294764;0.001828302116767562;0.001015723398204201;0.00024377361556900825;0.0004062893592816804;0.0007313208467070247;8.125787185633608e-05;0.0002844025514971763;0.0002031446796408402;0.00016251574371267216;0.0;0.0;0.0;0.0
Nijmegen;0.18230260954294936;0.24850035017204106;0.2532505100331902;0.10021010322462776;0.037037037037037035;0.10365092414969093;0.016128213716594095;0.03204327923429047;0.018452544076002556;0.0005176456258944612;0.003258122468865138;0.0013296387645524395;0.001725485419648204;0.0007206439105589558;0.0002841975985302924;0.0;0.00016239862773159567;0.0;0.0001725485419648204;0.00018269845619804512;7.10493996325731e-05;0.0;0.0;0.0
Noord-Beveland;0.3118578767123288;0.16502568493150685;0.14704623287671234;0.1660958904109589;0.0605736301369863;0.02675513698630137;0.04023972602739726;0.00898972602739726;0.024186643835616438;0.0391695205479452;0.005565068493150685;0.0012842465753424657;0.0012842465753424657;0.0;0.0008561643835616438;0.0;0.00021404109589041095;0.0;0.0;0.0008561643835616438;0.0;0.0;0.0;0.0
Noordenveld;0.18670534203529127;0.3120618805897994;0.15088228184674884;0.17437756828619771;0.03969059705100314;0.04993956973652405;0.04384819917814842;0.016243654822335026;0.016630408508581097;0.00241721053903795;0.003722504230118443;0.002175489485134155;0.0;0.0;0.00043509789702683103;0.0;0.000290065264684554;0.0;0.00048344210780759005;9.668842156151801e-05;0.0;0.0;0.0;0.0
Noorder-Koggenland;0.2578302315024966;0.16190043879558177;0.16205174761688607;0.21879255560599184;0.05885913148736571;0.04403086699954607;0.03601149947041912;0.01119685277651687;0.024058102587380843;0.010742926312604024;0.0071115146013012555;0.0019670146769556664;0.0012104705704342564;0.0013617793917385383;0.0010591617491299743;0.0;0.0003026176426085641;0.0013617793917385383;0.0;0.00015130882130428205;0.0;0.0;0.0;0.0
Noordoostpolder;0.36908872814510557;0.16113554578168732;0.1180255170659009;0.13361927956090291;0.04085638471883974;0.025517065900912364;0.09512558612918469;0.010613936243684344;0.013812656755479626;0.021300570680818583;0.003380465995420014;0.0022172949002217295;0.0009087274181236596;0.0006906328377739813;0.0026171349641961397;0.0;0.00014539638689978554;0.0004361891606993566;0.0002180945803496783;0.0002544436770746247;3.6349096724946385e-05;0.0;0.0;0.0
Noordwijk;0.3276617684970353;0.14301366331528745;0.11852281515854601;0.24013921113689096;0.05794019077081722;0.03847641144624903;0.025522041763341066;0.014694508894044857;0.019528228924980667;0.0023846352152616652;0.0075406032482598605;0.0022557360144367104;0.0;0.0002577984016499098;0.0005155968032998196;0.0002577984016499098;0.000580046403712297;0.0;0.0003866976024748647;0.00019334880123743234;0.0001288992008249549;0.0;0.0;0.0
Noordwijkerhout;0.3798132410030427;0.13094113943972302;0.11887524918686392;0.2236911132095268;0.05791627321372364;0.03651243311299968;0.013639702024971147;0.013429860455356206;0.015843038505928025;0.0005246039240373518;0.004721435316336166;0.002413178050571818;0.0;0.0008393662784597629;0.00020984156961494072;0.0;0.00010492078480747036;0.0;0.0003147623544224111;0.00020984156961494072;0.0;0.0;0.0;0.0
Nuenen, Gerwen en Nederwetten;0.3556969738000135;0.15408570848283798;0.16072033037709024;0.18218130119829395;0.05057206688782073;0.03831832645047729;0.01624805361857694;0.018346760544309795;0.013607744905558189;0.0006093020106966354;0.005957619660144879;0.0013540044682147452;0.0011509037979825333;0.0;0.0001354004468214745;0.0;0.00020310067023221177;0.0;0.0006770022341073726;6.770022341073725e-05;6.770022341073725e-05;0.0;0.0;0.0
Nunspeet;0.3442949093036864;0.07554125219426565;0.06454066705675834;0.10298420128730251;0.0385020479812756;0.014043300175541252;0.1425394967817437;0.006612053832650673;0.010122878876535986;0.19432416617905207;0.0032767700409596255;0.0014043300175541251;0.0008777062609713282;0.00023405500292568755;0.00017554125219426564;0.0;0.00011702750146284377;0.0002925687536571094;0.00011702750146284377;0.0;0.0;0.0;0.0;0.0
Nuth;0.30461188081229834;0.2075346365534257;0.17565002846840008;0.11216549629910799;0.1127348643006263;0.03805276143480736;0.012336306699563485;0.007686468020497248;0.018694249383184664;0.0003795786676788764;0.0037957866767887646;0.0019927880053141013;0.0023723666729929776;0.0012336306699563485;0.00047447333459859557;0.0;0.0;0.0;0.0;0.00028468400075915733;0.0;0.0;0.0;0.0
Obdam;0.41156462585034015;0.13446712018140589;0.13129251700680272;0.17256235827664398;0.05714285714285714;0.03741496598639456;0.012698412698412698;0.01292517006802721;0.015646258503401362;0.0011337868480725624;0.006802721088435374;0.0022675736961451248;0.0013605442176870747;0.00045351473922902497;0.0006802721088435374;0.0;0.00022675736961451248;0.0;0.0006802721088435374;0.0006802721088435374;0.0;0.0;0.0;0.0
Oegstgeest;0.2545935511546436;0.17258883248730963;0.10352470150854365;0.25016086365911205;0.036390934439122044;0.06942160577679274;0.03631943947951669;0.038535783227282475;0.024165296346607565;0.0029312933438192606;0.007578465718166869;0.0014298991921069565;0.0;0.00035747479802673913;0.00021448487881604346;0.0002859798384213913;0.00014298991921069565;0.0;0.0011439193536855652;7.149495960534782e-05;0.00014298991921069565;0.0;0.0;0.0
Oirschot;0.4610583446404342;0.1405698778833107;0.1561284486657621;0.1284486657620986;0.054274084124830396;0.022704658525554047;0.006965174129353234;0.00741745816372682;0.011668928086838535;0.0004522840343735866;0.004975124378109453;0.0023518769787426504;0.002170963364993216;0.0;0.0004522840343735866;0.0;0.0;0.0;9.045680687471733e-05;0.0;0.000271370420624152;0.0;0.0;0.0
Oisterwijk;0.37072279286659526;0.1623290692545214;0.16648812149473816;0.17720083181044805;0.04442623983867919;0.03188606717499527;0.012477156720650324;0.01335937992312055;0.01184699729031445;0.0004411116012351125;0.0040330203541496;0.001890478291007625;0.0007561913164030499;0.0004411116012351125;0.0;0.00025206377213435;0.0005041275442687;0.0006301594303358749;0.00025206377213435;0.0;6.30159430335875e-05;0.0;0.0;0.0
Oldebroek;0.3191592005513439;0.14279807029634733;0.0762922122674018;0.06809097174362509;0.03852515506547209;0.01144038594073053;0.21812543073742247;0.004755341144038594;0.006202618883528601;0.11019986216402482;0.002067539627842867;0.0013094417643004824;0.0002067539627842867;6.891798759476223e-05;0.00034458993797381116;6.891798759476223e-05;6.891798759476223e-05;0.0002067539627842867;6.891798759476223e-05;0.0;0.0;0.0;0.0;0.0
Oldenzaal;0.3843095813204509;0.19524959742351047;0.1693840579710145;0.12645933977455717;0.040861513687600645;0.03497383252818036;0.013637278582930757;0.017361111111111112;0.009510869565217392;0.0005535426731078905;0.0028683574879227055;0.0016606280193236715;0.0008051529790660225;0.0006038647342995169;0.00020128824476650564;0.0;0.00030193236714975844;0.0009057971014492754;0.00020128824476650564;0.0;0.00015096618357487922;0.0;0.0;0.0
Olst-Wijhe;0.34430061129090256;0.25080906148867316;0.1513843941028407;0.1257641136281913;0.0286767349874146;0.037756202804746494;0.02571017619561309;0.012046026609133405;0.01267529665587918;0.0025170801869830997;0.0040453074433656954;0.0018878101402373248;0.0008989572096368213;0.0003595828838547285;0.0006292700467457749;0.0;8.989572096368213e-05;0.00026968716289104636;0.00017979144192736425;0.0;0.0;0.0;0.0;0.0
Ommen;0.44745111731843573;0.12264315642458101;0.10693086592178772;0.11679469273743016;0.025750698324022346;0.01964036312849162;0.12596019553072627;0.009514664804469273;0.01160963687150838;0.008554469273743016;0.0024441340782122905;0.001047486033519553;0.0004364525139664804;0.00026187150837988826;0.0005237430167597765;0.0;0.00034916201117318437;8.729050279329609e-05;0.0;0.0;0.0;0.0;0.0;0.0
Onderbanken;0.25983037779491136;0.20855821125674634;0.23400154202004625;0.08712413261372398;0.13550501156515035;0.029683885890516577;0.01040863531225906;0.006168080185042405;0.018504240555127217;0.001156515034695451;0.004240555127216654;0.002120277563608327;0.0015420200462606013;0.0005782575173477255;0.0005782575173477255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Oosterhout;0.2675515853044791;0.20681303472571716;0.20052214393558127;0.1665827881227982;0.0728799698037242;0.029315551082033216;0.013934323100150981;0.018054856567689986;0.013525415198792148;0.000754906894816306;0.005315802717664821;0.002201811776547559;0.0011952692501258177;0.00040890790135883243;0.0;6.290890790135883e-05;0.0002201811776547559;0.00031454453950679415;3.1454453950679415e-05;0.0002201811776547559;9.436336185203825e-05;0.0;0.0;0.0
Oostflakkee;0.2659313725490196;0.20664828431372548;0.13036151960784315;0.11871936274509803;0.08011642156862746;0.01761642156862745;0.07291666666666667;0.004136029411764706;0.020373774509803922;0.0704656862745098;0.008884803921568627;0.0024509803921568627;0.0009191176470588235;0.0;0.00030637254901960784;0.0;0.0;0.0;0.00015318627450980392;0.0;0.0;0.0;0.0;0.0
Ooststellingwerf;0.23887461919837524;0.31240666626844277;0.17484021265157398;0.11671943133624037;0.03643748879995221;0.03834896362224479;0.0458753957350218;0.008422435935726658;0.017203273400633178;0.0037034824681918643;0.00280747864524222;0.002269876351472433;0.0008362702347530016;0.0002389343527865719;0.0004778687055731438;0.0;5.9733588196642975e-05;0.0003584015291798578;0.0;0.00011946717639328595;0.0;0.0;0.0;0.0
Oostzaan;0.1728819384774016;0.20261213266884345;0.1577590651314659;0.2409348685341124;0.08815947757346623;0.05103969754253308;0.0247465200206221;0.01529472417941227;0.026808730022340608;0.002749613335624678;0.009623646674686372;0.002749613335624678;0.0030933150025777623;0.0005155525004296271;0.00034370166695308474;0.0;0.00017185083347654237;0.00017185083347654237;0.0;0.00034370166695308474;0.0;0.0;0.0;0.0
Opmeer;0.4090447890998695;0.14378895492100305;0.14132482968546167;0.17625742861284244;0.048267864907957675;0.03290331932164082;0.012610523264241195;0.010871140745035512;0.012900420350775474;0.0007247427163357008;0.004928250471082766;0.0028989708653428033;0.001739382519205682;0.00028989708653428034;0.00028989708653428034;0.0;0.00028989708653428034;0.0007247427163357008;0.0;0.00014494854326714017;0.0;0.0;0.0;0.0
Opsterland;0.23151399085009045;0.3056176188956272;0.16890094690924567;0.11442706670922438;0.02399191403340781;0.03750398978614746;0.08128524311096925;0.01313969571230982;0.011543781253324822;0.00633046068730716;0.002021491648047665;0.0011171401212894988;0.0005851686349611661;0.0006383657835939994;0.0003191828917969997;0.0;0.00010639429726566656;0.0008511543781253325;0.0;0.00010639429726566656;0.0;0.0;0.0;0.0
Oss;0.2737813949418045;0.15570578454537498;0.3120022753128555;0.12857705434497244;0.056773431346810184;0.02844141069397042;0.009495055570140895;0.016299116128467666;0.010960882121291678;0.0005250721974271463;0.0038505294477990722;0.0016627286251859631;0.0010501443948542925;0.0;0.00045943817274875297;0.0;6.563402467839328e-05;0.0;0.00013126804935678657;6.563402467839328e-05;0.00015314605758291766;0.0;0.0;0.0
Oud-Beijerland;0.25972313777191824;0.15807514831905076;0.12860909690177982;0.16176664469347396;0.07092946605141727;0.03210283454185893;0.06756756756756757;0.013315754779169414;0.015886618325642716;0.07290705339485827;0.013513513513513514;0.002768622280817403;0.0006591957811470006;0.0005932762030323006;0.00046143704680290046;0.0001977587343441002;0.0005273566249176005;0.0;0.0;0.0003955174686882004;0.0;0.0;0.0;0.0
Oude IJsselstreek;0.37230054600277074;0.20413984190367535;0.1845407872219053;0.11453834243337951;0.04310977100480808;0.025099828864803195;0.017439491483986633;0.014831717056474614;0.011164534267785837;0.0005297041805883791;0.0033004645098199006;0.0016298590171950126;0.0009779154103170076;0.00036671827886887784;0.00036671827886887784;0.004278379920136908;8.149295085975064e-05;0.00032597180343900254;0.00012223942628962595;0.0008556759840273817;0.0;0.0;0.0;0.0
