RegioNaam;CDA;Partij van de Arbeid;VVD;SP;Lijst Pim Fortuyn;GL;Democraten 66;ChristenUnie;Staatkundig Gereformeerde Partij;Partij voor de Dieren;LN;Partij van de Toekomst;Lijst Ratelband;Duurzaam Nederland;Nieuwe Communistische Partij;De Conservatieven.nl;VIP Vooruitstrevende Integratie Partij;Alliantie Vernieuwing en Democratie;Lijst Veldhoen
Gouda;0.2272259151764816;0.2753721561651531;0.1696938488905533;0.05647879412040071;0.08477670630090815;0.06134725212995038;0.04695253253440689;0.03335361857503979;0.03227694036138938;0.005664263645726055;0.0034875011703024063;0.0007489935399307181;0.0013809568392472616;0.00018724838498267952;0.0003510907218425241;0.00037449676996535904;0.00014043628873700964;0.00018724838498267952;0.0
Graafstroom;0.4334259107988891;0.11419702662963568;0.11909818657082176;0.0222185917333769;0.02924358764907695;0.017807547786309427;0.012089527854925666;0.08397320699232151;0.16075804607090344;0.0027773239666721125;0.002287207972553504;0.0006534879921581441;0.000490115994118608;0.0;0.0;0.0006534879921581441;0.0;0.0;0.00032674399607907203
Graft-De Rijp;0.29735525375268046;0.2253990945913748;0.24970216821539196;0.061472480343102216;0.04836788182034787;0.04789135096497498;0.05194186323564451;0.0019061234214915416;0.0007147962830593281;0.008101024541339052;0.005241839409101739;0.0009530617107457708;0.0002382654276864427;0.0;0.0002382654276864427;0.0;0.0;0.0004765308553728854;0.0
Grave;0.35100193923723333;0.2193923723335488;0.18513251454427926;0.09683257918552036;0.05080801551389787;0.046153846153846156;0.03542340012928248;0.003878474466709761;0.0005171299288946348;0.005171299288946348;0.002585649644473174;0.001292824822236587;0.0010342598577892696;0.0001292824822236587;0.00038784744667097606;0.0001292824822236587;0.0;0.0001292824822236587;0.0
Groenlo;0.47938906224338973;0.2368204959763508;0.13105600262768927;0.05846608638528494;0.029397273772376418;0.028904582033174576;0.023813434061422237;0.001806536377073411;0.0009853834784036787;0.0034488421744128758;0.003120381014944983;0.002134997536541304;0.0006569223189357859;0.0;0.0;0.0;0.0;0.0;0.0
Groesbeek;0.3321338912133891;0.3304602510460251;0.120418410041841;0.07782426778242678;0.04736401673640167;0.05104602510460251;0.028619246861924685;0.002677824267782427;0.0005020920502092051;0.002594142259414226;0.0034309623430962342;0.0020920502092050207;0.00033472803347280337;0.00033472803347280337;0.00016736401673640169;0.0;0.0;0.0;0.0
Groningen;0.13113396782040887;0.38935598139217276;0.13834663480005122;0.1026930135290854;0.027263027612991337;0.10114805172634544;0.06089368784943024;0.037121761768597154;0.0016388545089838248;0.0046263497076522555;0.002330246254961376;0.0009389270624386496;0.0007511416499509197;0.00017924971192010585;0.0014852118987665913;0.0;0.0;9.389270624386496e-05;0.0
Grootegast;0.4590186403508772;0.2149122807017544;0.0996436403508772;0.042077850877192985;0.036047149122807015;0.027412280701754384;0.018777412280701754;0.0834703947368421;0.009594298245614035;0.003974780701754386;0.0024671052631578946;0.0009594298245614035;0.0008223684210526315;0.00013706140350877192;0.0005482456140350877;0.0;0.0;0.00013706140350877192;0.0
Gulpen-Wittem;0.4747277583727142;0.235771522498459;0.11033490856790631;0.051571810149989725;0.047667967947400865;0.04242860078076844;0.024450380110951304;0.003081980686254366;0.0004109307581672488;0.0038011095130470515;0.0032874460653379905;0.0009245942058763099;0.0007191288267926854;0.0001027326895418122;0.0002054653790836244;0.000513663447709061;0.0;0.0;0.0
Haaksbergen;0.4739186571981924;0.2210458360232408;0.15978050355067785;0.03976759199483538;0.035506778566817304;0.029244673983214977;0.03092317624273725;0.0038089089735313104;0.00045190445448676565;0.0;0.0025823111684958036;0.0016139444803098773;0.0005810200129115558;0.0;0.00038734667527437055;0.00038734667527437055;0.0;0.0;0.0
Haaren;0.4672351360822334;0.18152085036794766;0.17719892535918702;0.049760541992757854;0.038897325078845926;0.03749561967059923;0.033173694661838574;0.0031538371685550753;0.0004672351360822334;0.0024529844644317253;0.004438733792781217;0.0021025581123700504;0.0009344702721644668;0.0;0.0005840439201027917;0.0005840439201027917;0.0;0.0;0.0
Haarlem;0.18563276649543833;0.31240247388862946;0.18615670239302026;0.08233766529608073;0.05565110425185371;0.08265658279895668;0.06494527147852432;0.011116552957390344;0.0014579085845757827;0.008941079991343668;0.003986468785949406;0.0014009590304907913;0.0012870599223208082;0.0008200735788238778;0.0006606148273859016;0.0003644771461439457;0.0;0.00018223857307197284;0.0
Haarlemmerliede en Spaarnwoude;0.2984189723320158;0.1950875211744777;0.2574816487859966;0.04912478825522304;0.06380575945793338;0.04997176736307171;0.06662902315076229;0.005928853754940711;0.001129305477131564;0.006211180124223602;0.003105590062111801;0.0008469791078486731;0.001129305477131564;0.0;0.000564652738565782;0.000564652738565782;0.0;0.0;0.0
Haarlemmermeer;0.27325314231652925;0.2064197864576294;0.27864576294093796;0.04550614947965941;0.06579267468576834;0.044979051223138264;0.049601297472631437;0.014772266522503042;0.00674415461548858;0.0057305041221786725;0.0049601297472631435;0.0011623192323286932;0.0009866198134883093;0.00024327611839437761;0.000500067576699554;0.00041897553723476143;0.0;0.0002838221381267739;0.0
Haelen;0.42638241172551633;0.2110259826782145;0.17188540972684876;0.05013324450366422;0.051632245169886744;0.03514323784143904;0.03697534976682212;0.0013324450366422385;0.0006662225183211193;0.008327781479013991;0.003997335109926716;0.0016655562958027982;0.00033311125916055963;0.00033311125916055963;0.0;0.00016655562958027982;0.0;0.0;0.0
Halderberge;0.3520778174283412;0.24001381374467595;0.19529181535627949;0.05807528490848394;0.07511223667549212;0.03131115459882583;0.030447795556578797;0.004316795211235179;0.0006331299643144929;0.0035685507079544145;0.004662138828133993;0.002244733509842293;0.0010935881201795787;0.00034534361689881433;0.00017267180844940716;0.00040290088638195;0.0;0.0002302290779325429;0.0
Hardenberg;0.4310415359860365;0.23086153762238526;0.10592630976082036;0.03482695611858074;0.03286333760602177;0.024054326778847467;0.017508931736984208;0.10748084108326288;0.010008999918182562;0.0;0.003245425041590531;0.001336351487713748;0.000545449586821938;0.0;0.00021817983472877518;8.18174380232907e-05;0.0;0.0;0.0
Harderwijk;0.3919071417056263;0.17781718523295179;0.17781718523295179;0.03949701757214251;0.04368853780428825;0.04380944704175399;0.030912461712074804;0.06234886345316782;0.021078510398194424;0.003345155569885539;0.003425761728196034;0.0012090923746574237;0.0007657585039497018;0.0018136385619861358;0.00024181847493148477;0.00024181847493148477;0.0;8.060615831049492e-05;0.0
Hardinxveld-Giessendam;0.32952862246231596;0.18262612180883506;0.11083035636490372;0.02587784264180535;0.04373965321948244;0.014028056112224449;0.012808225145944062;0.11483837239696786;0.15875228718306178;0.002788185065783741;0.002439661932560774;0.0006099154831401935;0.00034852313322296765;0.00017426156661148382;0.0002613923499172258;0.0002613923499172258;0.0;8.713078330574191e-05;0.0
Haren;0.23612070951393688;0.2807340858481149;0.23420102894878292;0.03716501574138063;0.025186209014819935;0.06718881978038854;0.06887813867772402;0.04177224909775013;0.0037625739077017583;0.0026107655686093832;0.001151808339092375;0.0003839361130307917;0.00046072333563695;0.0;0.00030714889042463337;0.0;0.0;7.678722260615834e-05;0.0
Harenkarspel;0.34674134419551933;0.21120162932790223;0.22372708757637474;0.05;0.05437881873727088;0.04989816700610998;0.045926680244399186;0.004989816700610998;0.0003054989816700611;0.004989816700610998;0.005193482688391039;0.001629327902240326;0.0004073319755600815;0.00020366598778004074;0.0004073319755600815;0.0;0.0;0.0;0.0
Harlingen;0.24022167750186507;0.3741873601193648;0.14590216348715762;0.06970052222103805;0.045934136203772784;0.04902483214323777;0.02994777789619525;0.02984120217414473;0.0008526057764041351;0.004049877437919642;0.006714270489182564;0.0014920601087072365;0.0012789086646062028;0.00021315144410103377;0.0005328786102525844;0.0;0.0;0.00010657572205051689;0.0
Hattem;0.34184126984126983;0.2744126984126984;0.13244444444444445;0.02895238095238095;0.02361904761904762;0.02653968253968254;0.028063492063492065;0.12495238095238095;0.011682539682539683;0.0036825396825396826;0.0024126984126984128;0.0010158730158730158;0.00012698412698412698;0.0;0.00012698412698412698;0.00012698412698412698;0.0;0.0;0.0
Heel;0.42031413612565444;0.22722513089005236;0.1694240837696335;0.05989528795811518;0.044397905759162304;0.029109947643979058;0.03392670157068063;0.0006282722513089005;0.000418848167539267;0.008376963350785341;0.005026178010471204;0.000837696335078534;0.0;0.0002094240837696335;0.0002094240837696335;0.0;0.0;0.0;0.0
Heemskerk;0.28582006664198445;0.27980377637911885;0.1847926693817105;0.059792669381710475;0.06474453905960756;0.05956127360236949;0.04040170307293595;0.008469085523880045;0.001295816364309515;0.005599777860051833;0.00578489448352462;0.001203258052573121;0.0011569788967049242;0.0006016290262865605;0.0006479081821547575;0.00018511662347278786;0.0;0.0001388374676045909;0.0
Heemstede;0.2602254241227051;0.1831280501975366;0.32250755287009064;0.04142458749709505;0.03834534046014409;0.05606553567278643;0.0799442249593307;0.007610969091331629;0.0011619800139437602;0.005519405066232861;0.0022077620264931443;0.0005809900069718801;0.0008714850104578201;0.0;0.00017429700209156402;0.00011619800139437602;0.0;0.00011619800139437602;0.0
Heerde;0.4044062421764166;0.26812985062171407;0.11783359759659517;0.027038304264374532;0.03262955854126679;0.021780856212968373;0.019527664190937162;0.07635817407994659;0.023116081114912795;0.004923641825920053;0.0021697404656596847;0.0015021280146874738;0.0;0.0;0.000250354669114579;8.345155637152634e-05;0.0;0.000250354669114579;0.0
Heerenveen;0.21599321406539174;0.4116671807526218;0.15453423812461445;0.062075879086983345;0.034392350400987044;0.04538093769278223;0.0341224552745219;0.02652683528685996;0.0012723627390499692;0.00412553979025293;0.006516039481801357;0.001349475632325725;0.0008482418260333127;3.8556446637877854e-05;0.0008867982726711906;0.0;0.0;0.000269895126465145;0.0
Heerhugowaard;0.27282600825429004;0.26591123017884294;0.2260879009485193;0.054956194337846646;0.05466657012526247;0.051589312866555645;0.0451089711099848;0.01180218666280501;0.000796466584606473;0.005213235826515097;0.007349214394323365;0.0016653392223589891;0.0007602635580334517;0.0005430453985953226;0.00047063934544927955;0.0;0.0;0.00025342118601115053;0.0
Heerlen;0.2795032306113001;0.30935367645578793;0.10839153801251988;0.14415973913568567;0.06131116523419416;0.046979730681749564;0.027334393430083936;0.005635957408264729;0.0009057788691854029;0.006541736277450132;0.005696342666210423;0.001590145125903263;0.0013083472554900263;0.00020128419315231175;0.00046295364425031705;0.0006239809987721664;0.0;0.0;0.0
Heeze-Leende;0.435534432197391;0.1866720598644959;0.19577308120133483;0.0508645970269997;0.042774800283142886;0.03225806451612903;0.04075235109717868;0.0012134695115785215;0.0007078572150874709;0.002528061482455253;0.006674082313681869;0.0035392860754373547;0.0004044898371928405;0.0;0.00020224491859642025;0.0;0.0;0.00010112245929821013;0.0
Heiloo;0.2825940860215054;0.23111559139784946;0.2565188172043011;0.04502688172043011;0.04388440860215054;0.05860215053763441;0.06169354838709677;0.007123655913978495;0.0003360215053763441;0.004838709677419355;0.003293010752688172;0.001075268817204301;0.001411290322580645;0.00020161290322580645;0.0020161290322580645;0.0;0.0;0.00026881720430107527;0.0
Helden;0.4980216301767344;0.1766464433306955;0.14956475863888155;0.05258067352501539;0.04959113690319177;0.03745713532049591;0.02224566956827574;0.0018464785017145871;0.0003517101908027785;0.0038688120988305636;0.005627363052844456;0.0012309856678097248;0.0002637826431020839;8.792754770069463e-05;8.792754770069463e-05;0.0005275652862041678;0.0;0.0;0.0
Hellendoorn;0.541510689626487;0.19673904001331005;0.1035687546793112;0.03635304883121204;0.030113967224024624;0.02882455702520589;0.020505781548955992;0.03360785292404958;0.0038682305964562015;0.0;0.0028283836619249648;0.0012894101988187338;0.0002495632642874969;0.0;0.0002495632642874969;0.00029115714166874635;0.0;0.0;0.0
Hellevoetsluis;0.1791840725268865;0.2807750422184695;0.25664385387965516;0.0581726068793885;0.1134565816371878;0.04084081414985335;0.03790774153408586;0.011110123544573816;0.0036441205226202117;0.007154919562705538;0.006399431161674518;0.0011554528486356769;0.00168873877877522;0.00017776197671318106;0.00044440494178295264;0.0005777264243178384;0.0001333214825348858;0.0001333214825348858;0.0003999644476046574
Helmond;0.2753279595384859;0.2812662286346497;0.17857707331391542;0.09817336133125606;0.07572986520354942;0.03779719569193253;0.030752557068346544;0.004538372959425591;0.000293526609316083;0.00587053218632166;0.005780216306532096;0.003115897852739958;0.00112894849736955;0.000203210729526519;0.000632211158526948;0.00045157939894782;0.000135473819684346;0.00022578969947391;0.0
Hendrik-Ido-Ambacht;0.2880494808924232;0.20057433178705544;0.1887195346439879;0.03151461600765776;0.07120241513879685;0.022752374641042634;0.030704660923348795;0.03335542301745085;0.12156689492673588;0.005154259627420661;0.0038288785803696343;0.0004417936823503424;0.0010308519254841322;0.00014726456078344746;0.0002208968411751712;0.0005154259627420661;0.0;0.0;0.0002208968411751712
Hengelo;0.3028404344193818;0.3072363448303298;0.1577356088634284;0.07767434459163783;0.03632096113299121;0.05151768309663046;0.041850658392011776;0.01742451366511517;0.0009348768747264988;0.0;0.0034212515415522936;0.0015117157974300832;0.0007558578987150416;0.0;0.0003182559573537017;0.0004574929386959462;0.0;0.0;0.0
Hengelo;0.48666186012977647;0.23792357606344627;0.14491708723864455;0.030641672674837778;0.04001441961067051;0.02090843547224225;0.022710886806056235;0.005407354001441961;0.0007209805335255948;0.0027036770007209804;0.003424657534246575;0.003604902667627974;0.0003604902667627974;0.0;0.0;0.0;0.0;0.0;0.0
Het Bildt;0.36449595851761474;0.31355802958670126;0.11697422601799604;0.06908647247216715;0.04666768339179503;0.035839560774744546;0.018453561079762086;0.01814854354125362;0.0015250876925423213;0.006100350770169285;0.005337806923898124;0.0009150526155253927;0.00213512276955925;0.0;0.0007625438462711606;0.0;0.0;0.0;0.0
Heumen;0.3455674760022586;0.2468473555430077;0.18294748729531338;0.058817993600602296;0.03566723131940523;0.06653491436100131;0.051853943158290984;0.0021645021645021645;0.00018821757952192734;0.0038584603801995105;0.003764351590438547;0.0012234142668925278;0.0003764351590438547;0.0;0.00018821757952192734;0.0;0.0;0.0;0.0
Heusden;0.3650032855320629;0.22670171234200456;0.18646360790073827;0.07185651888214603;0.05716825789494028;0.03583162614510456;0.03660469251285223;0.004831664798422944;0.0019326659193691779;0.003208225426152835;0.004870318116810328;0.003246878744540219;0.0011209462332341233;0.00042518650226121914;0.0001932665919369178;0.00015461327354953424;0.00015461327354953424;0.00023191991032430135;0.0
Heythuysen;0.49312595472850995;0.1716428273850854;0.15470073600888765;0.052353839744479935;0.04888209970837384;0.033189834745174285;0.031106790723510625;0.0034717400361060965;0.0002777392028884877;0.005971392862102486;0.0034717400361060965;0.000972087210109707;0.0005554784057769754;0.0;0.00013886960144424384;0.00013886960144424384;0.0;0.0;0.0
Hillegom;0.3377864077669903;0.19223300970873786;0.23766990291262136;0.04970873786407767;0.06811650485436893;0.04380582524271845;0.04225242718446602;0.007844660194174758;0.005203883495145631;0.006058252427184466;0.005669902912621359;0.0018640776699029127;0.0013203883495145632;0.0;0.0001553398058252427;7.766990291262136e-05;0.0;0.00023300970873786408;0.0
Hilvarenbeek;0.45539013831696756;0.19765600253405133;0.17094287825995144;0.06366803927779538;0.03653257311793897;0.03642698764649984;0.029986273888712913;0.0006335128286347799;0.00021117094287825995;0.0014781966001478197;0.0028508077288565093;0.0023228803716608595;0.0007390983000739098;0.0006335128286347799;0.00010558547143912998;0.0004223418857565199;0.0;0.0;0.0
Hilversum;0.22145823273780782;0.26872042491549974;0.22381458232737808;0.0717527764365041;0.05193626267503621;0.06462578464509898;0.06134234669241912;0.017498792853693868;0.005079671656204732;0.006508932882665379;0.0035538387252535006;0.0009270883631096089;0.0013326895219700628;0.0004828585224529213;0.00034765813616610333;0.0004635441815548044;0.0;0.00015451472718493482;0.0
Hof van Twente;0.4046622833233712;0.2536931090427803;0.19861668516779096;0.03782768337460507;0.03180770216036205;0.02792246605755273;0.030313380582358468;0.007130048672188541;0.0013235419690888909;0.0;0.0035009819827512595;0.0020066604047476733;0.0005123388267440868;0.0;0.0002561694133720434;0.00042694902228673895;0.0;0.0;0.0
Hoogeveen;0.37133422200678623;0.3059864275327193;0.11266965584100824;0.04820043625787688;0.03959646146388754;0.03202253999030538;0.021994667959282597;0.04829132331555987;0.010391420261754726;0.0032113427047988368;0.004301987396994668;0.0009997576345128455;0.0005756180319922443;3.029568589432865e-05;0.0002423654871546292;0.00015147842947164323;0.0;0.0;0.0
Hoogezand-Sappemeer;0.1510656609122665;0.4769402116134258;0.1380549789905331;0.07011593175720143;0.039588923201539006;0.04343644003442515;0.031843264314281375;0.032653267858046876;0.001620007087531008;0.00480939604110768;0.00430314382625424;0.0012656305371336;0.000911253986736192;0.001620007087531008;0.0015187566445603198;0.0;0.0;0.00025312610742672;0.0
Hoorn;0.20869128359708616;0.30728460185882944;0.2079879427279578;0.07879929665913087;0.06114041698065813;0.05965837729213765;0.052147701582516956;0.008214016578749058;0.0007535795026375283;0.0062295905551369;0.005023863350916855;0.0012308465209746294;0.001381562421502135;0.0006782215523737754;0.0007033408691283597;0.0;0.0;7.535795026375282e-05;0.0
Horst aan de Maas;0.5151372641232144;0.16389395097289988;0.13708776673916878;0.07894891540767739;0.03903356651578391;0.02809946505202516;0.023749338663217916;0.0018223502439597907;0.0007642113926282993;0.003291987537475751;0.004820410322732349;0.0014108518017753218;0.0008817823761095761;0.00035271295044383044;0.0004114984421844689;0.00029392745870319205;0.0;0.0;0.0
Houten;0.28283403113694566;0.22551928783382788;0.21178000894272592;0.053697004186821676;0.044388439494329496;0.06231454005934718;0.05581073940083736;0.033372627128978496;0.020243079549611805;0.0038616316409902035;0.003699036624527458;0.0008536238364294134;0.0008129750823137271;0.00020324377057843177;0.00032519003292549083;4.0648754115686354e-05;0.00016259501646274542;8.129750823137271e-05;0.0
Huizen;0.2960541235165167;0.20912389447426108;0.2351273716834228;0.04592183838536548;0.04648877466172802;0.04962582205760072;0.050117166830448256;0.03722881548113992;0.01678131378033109;0.00661425655756293;0.004195328445082773;0.0010960768009675712;0.0008693022904225565;0.00022677451054501475;0.0003023660140600197;0.00011338725527250737;0.0;0.00011338725527250737;0.0
Hulst;0.3907810499359795;0.2752880921895006;0.15076824583866838;0.049807938540332906;0.059282970550576186;0.03437900128040973;0.026376440460947503;0.003649167733674776;0.0008322663252240716;0.004033290653008963;0.003265044814340589;0.0005761843790012804;0.0007042253521126761;6.402048655569782e-05;0.00019206145966709347;0.0;0.0;0.0;0.0
Hummelo en Keppel;0.3565051020408163;0.24139030612244897;0.23341836734693877;0.03985969387755102;0.03220663265306122;0.03411989795918367;0.045599489795918366;0.003826530612244898;0.002551020408163265;0.004464285714285714;0.002232142857142857;0.0028698979591836736;0.0;0.0006377551020408163;0.00031887755102040814;0.0;0.0;0.0;0.0
Hunsel;0.5060373216245884;0.1893523600439078;0.14270032930845225;0.05433589462129528;0.03924259055982437;0.030461031833150385;0.022502744237102086;0.0005488474204171241;0.0005488474204171241;0.006860592755214051;0.0043907793633369925;0.001646542261251372;0.000823271130625686;0.0;0.00027442371020856203;0.00027442371020856203;0.0;0.0;0.0
IJsselstein;0.27242302543507363;0.24791473586654308;0.2341674389867161;0.05478323550612707;0.05473174750283184;0.04592729893934713;0.04927401915353723;0.01421068890948409;0.012099680774379569;0.004324992276799506;0.005869632375656472;0.002213984141694985;0.0004633920296570899;0.00030892801977139327;0.00025744001647616104;0.0006178560395427865;0.00020595201318092884;0.00020595201318092884;0.0
Jacobswoude;0.400028441410694;0.15443686006825938;0.22468714448236632;0.04308873720136519;0.06754835039817975;0.033987485779294654;0.04522184300341297;0.008959044368600682;0.008105802047781569;0.006541524459613196;0.0038395904436860067;0.0018486916951080774;0.0008532423208191126;0.0001422070534698521;0.0;0.0004266211604095563;0.0001422070534698521;0.0001422070534698521;0.0
Kampen;0.3834961001507505;0.21436062135413253;0.08582945533197876;0.04089925935636102;0.030641672674837778;0.03758930327062988;0.017893425968407945;0.10316575997902602;0.0815035721308252;0.0;0.002752834764370453;0.0009831552729894476;0.0005571213213606869;0.0;0.00022940289703087108;9.831552729894475e-05;0.0;0.0;0.0
Kapelle;0.39724377843189723;0.18209793952368208;0.15426812951565427;0.03184372491303184;0.043484078137543486;0.03170992774953171;0.025421461065025422;0.033181696548033185;0.09218624565159218;0.00388011774150388;0.002542146106502542;0.0008027829810008028;0.001337971635001338;0.0;0.0;0.0;0.0;0.0;0.0
Katwijk;0.4859171786483683;0.12211760951089125;0.1143780419692013;0.027367749142264423;0.04647729992818958;0.021702704859171786;0.018231867868826298;0.05728875767972552;0.09614617410037501;0.004508098619644139;0.0033112582781456954;0.0006782095268491183;0.0005585254926992739;0.0009175775951488071;0.00015957871219979256;7.978935609989628e-05;7.978935609989628e-05;7.978935609989628e-05;0.0
Kerkrade;0.3035050880310128;0.35680827006945565;0.10555645291552253;0.09307866257470522;0.06501372960749476;0.03686803424325634;0.017283152963979972;0.0031497334840898078;0.00040381198513971895;0.006501372960749475;0.007430140526570829;0.001171054756905185;0.0018171539331287353;0.00040381198513971895;0.0005249555806816346;0.00048457438216766274;0.0;0.0;0.0
Kessel;0.5121028744326778;0.1875945537065053;0.15468986384266264;0.034417549167927386;0.049167927382753406;0.024583963691376703;0.020045385779122543;0.0018910741301059002;0.0007564296520423601;0.00340393343419062;0.0071860816944024205;0.0037821482602118004;0.0;0.0;0.00037821482602118004;0.0;0.0;0.0;0.0
Kesteren;0.26309645410769006;0.26003210272873195;0.12271997665256092;0.02385816430760251;0.03691813804173355;0.015321756894790603;0.017145775572741866;0.029257259594338246;0.2241354151466511;0.0035021158616664236;0.0016780971837151613;0.0013132934481249088;0.0008025682182985554;0.00014592149423610097;7.296074711805048e-05;0.0;0.0;0.0;0.0
Kollumerland en Nieuwkruisland;0.4799757281553398;0.2379854368932039;0.08276699029126214;0.04599514563106796;0.03871359223300971;0.029004854368932038;0.01674757281553398;0.04563106796116505;0.009344660194174757;0.004975728155339806;0.005339805825242718;0.0016990291262135922;0.0008495145631067961;0.0;0.0007281553398058253;0.0;0.0;0.00024271844660194174;0.0
Korendijk;0.2760788796799085;0.1946270362960846;0.17576450414404116;0.03629608459559874;0.07502143469562732;0.02314947127750786;0.02715061446127465;0.02243498142326379;0.15404401257502143;0.007430694484138326;0.003429551300371535;0.0008573878250928837;0.0010002857959416976;0.0;0.00014289797084881395;0.002286367533581023;0.0;0.00014289797084881395;0.00014289797084881395
Krimpen aan den IJssel;0.23096595449944057;0.23661356492088018;0.1797112259576962;0.036549629708561994;0.08354201076242741;0.030315946507539028;0.03393894187223613;0.04406201715594864;0.11364483989557249;0.0047418615802653314;0.0029303638979167775;0.0009590281847727636;0.001225424902765198;0.0001598380307954606;0.00010655868719697373;0.00021311737439394746;0.00026639671799243435;5.3279343598486864e-05;0.0
Laarbeek;0.4126521771603555;0.2212263798640675;0.15893644036149077;0.07483755321532601;0.05556800358503249;0.032041227873627606;0.027559937261931438;0.0017925162446784674;0.000373440884308014;0.004929419672865786;0.004854731496004182;0.003585032489356935;0.0005228172380312197;7.468817686160281e-05;0.00029875270744641124;0.000373440884308014;7.468817686160281e-05;0.00029875270744641124;0.0
Landerd;0.46599872095502026;0.18823278618631423;0.14421232146663823;0.10200383713493924;0.039756981453847796;0.02462161586015775;0.022170112982306544;0.001598806224685568;0.00042634832658281814;0.0030910253677254316;0.004583244510765295;0.0019185674696226818;0.0006395224898742272;0.0;0.0003197612449371136;0.0003197612449371136;0.00010658708164570453;0.0;0.0
Landgraaf;0.316161570675913;0.31809789705948577;0.11545908947629126;0.10757869140361147;0.05331652181744495;0.04228396451569325;0.02719863106227766;0.003917683613275094;0.0007204935380735804;0.0064844418426622235;0.0051785473049038595;0.001576079614535957;0.000990678614851173;0.00013509253838879631;0.0005403701535551853;0.0003602467690367902;0.0;0.0;0.0
Landsmeer;0.16528803545051698;0.29955686853766617;0.2689807976366322;0.05568685376661743;0.08227474150664697;0.05007385524372231;0.059379615952732646;0.005317577548005908;0.00206794682422452;0.006056129985228951;0.004431314623338257;0.00014771048744460856;0.00014771048744460856;0.0;0.0005908419497784342;0.0;0.0;0.0;0.0
Langedijk;0.30951012326754807;0.21843264993293734;0.23376125694577504;0.053203040173724216;0.04777415852334419;0.053203040173724216;0.05250047901896915;0.018202720827744778;0.0012135147218496518;0.004343105320304018;0.005109535670945903;0.0012135147218496518;0.0006386919588682379;0.0002554767835472951;0.0004470843712077665;0.0;0.0;0.00019160758766047136;0.0
Laren;0.2782956058588549;0.16245006657789615;0.3723035952063915;0.03675099866844208;0.039014647137150464;0.03968042609853529;0.059254327563249;0.003195739014647137;0.0002663115845539281;0.005459387483355526;0.0017310252996005327;0.0005326231691078562;0.0006657789613848203;0.00013315579227696404;0.0;0.00013315579227696404;0.0;0.00013315579227696404;0.0
Leek;0.26741964953076985;0.33693214849265013;0.14591811311352879;0.05398222738975168;0.03728926168922847;0.043601029814799436;0.030479196080059796;0.06959554854247986;0.00489992525537746;0.0034050328045843368;0.0041524790299808986;0.0014948924507931236;0.00041524790299808987;0.0;0.00033219832239847187;0.0;0.0;8.304958059961797e-05;0.0
Leerdam;0.29811924769907966;0.26002400960384153;0.1546218487394958;0.043937575030012006;0.06234493797519008;0.034013605442176874;0.028011204481792718;0.04265706282513005;0.062424969987995196;0.004561824729891957;0.0026410564225690276;0.0014405762304921968;0.0005602240896358543;0.0037615046018407363;0.00024009603841536616;0.0005602240896358543;0.0;0.0;8.003201280512204e-05
Leersum;0.30648815653964984;0.19505664263645725;0.25499485066941296;0.03130792996910402;0.04757981462409887;0.054170957775489186;0.043666323377960864;0.018331616889804326;0.0407826982492276;0.0037075180226570545;0.0016477857878475798;0.0010298661174047373;0.0006179196704428424;0.0;0.0;0.00020597322348094748;0.0;0.00041194644696189496;0.0
Leeuwarden;0.19555314153555034;0.4074009181063181;0.12345376178294845;0.0908294494866314;0.03830115288923153;0.06742124259732979;0.038931912955110906;0.024476994778708343;0.0012965623576409574;0.005203770543504923;0.00392472929880506;0.0011213512282300172;0.0008585345341136068;0.0008234923082314189;0.0003329011458807863;0.0;0.0;7.008445176437607e-05;0.0
Leeuwarderadeel;0.3064352856109906;0.37223427331887204;0.13651482284887925;0.05336225596529284;0.03138105567606652;0.0386117136659436;0.028778018799710772;0.019812002892263196;0.0005784526391901663;0.0037599421547360808;0.006073752711496746;0.002024584237165582;0.00014461315979754158;0.0;0.00028922631959508316;0.0;0.0;0.0;0.0
Leiden;0.15515728078371416;0.3154817520314845;0.1790396104079957;0.07869701860188567;0.06039242334154421;0.10072482233358815;0.08410487273139104;0.011778362920807497;0.0025906735751295338;0.006200628556867409;0.002774710495767151;0.0009768113479996603;0.0007786177411591495;0.0004247005860868088;0.0003539171550723407;0.00022650697924629803;0.00011325348962314901;0.00018403692063761714;0.0
Leiderdorp;0.2606405521583823;0.2416903796088878;0.23999515650541867;0.047466246897136286;0.05739541078888418;0.05648725555488285;0.06629533208209723;0.012350911182418114;0.007265241872010656;0.0036931646182720834;0.003814251982805594;0.0010897862808015983;0.0006659805049343101;0.0006054368226675546;0.00012108736453351092;0.00012108736453351092;0.00024217472906702184;6.054368226675546e-05;0.0
Leidschendam-Voorburg;0.2811639710942877;0.21057725395732965;0.24931176875430144;0.04963867859600826;0.0737052649690296;0.05056348933241569;0.058069511355815555;0.00918358568479009;0.0028174466620784584;0.007785615966964901;0.003634721266345492;0.0007527529249827942;0.0012474191328286305;0.0004086373021335169;0.00038713007570543705;0.00034411562284927734;0.00023657949070887818;0.00017205781142463867;0.0
Lelystad;0.18660984031074665;0.30138649115235217;0.21436663789382823;0.06951337936987484;0.0823532585239534;0.05834592145015106;0.04243094518774277;0.02198424687095382;0.003992231333621062;0.007687742770824342;0.006527837721191195;0.0014026758739749676;0.0015914976262408286;0.0006204143288735434;0.0007822615451014243;0.0;0.0;0.0004046180405697022;0.0
