RegioNaam;Partij van de Arbeid;VVD;CDA;Democraten 66;GL;SP;Reformatorische Politieke Federatie;Staatkundig Gereformeerde Partij;Gereformeerd Politiek Verbond;Centrumdemocraten;AOV/Unie55+;Nederland Mobiel;Senioren 2000;Nederlandse Middenstands Partij;De Groenen;Natuurwetpartij;Katholiek Politieke Partij;Vrije Indische Partij;Nieuw Solidair Ouderen Verbond;Nieuwe Communistische Partij;Idealisten/Jij;Het Kiezers Collectief
Maasbree;0.2249599066919376;0.2653448024493366;0.3303688584341741;0.0689604898673276;0.05394372357486514;0.01691208630995772;0.0013121446274967196;0.0001457938474996355;0.001166350779997084;0.012538270884968655;0.006560723137483598;0.003353258492491617;0.003644846187490888;0.002332701559994168;0.0026242892549934393;0.002041113864994897;0.0016037323224959907;0.0001457938474996355;0.0008747630849978131;0.0;0.000583175389998542;0.000583175389998542
Maasdonk;0.2823585054390667;0.21078354091124074;0.304587734510484;0.042881917073939776;0.03484155762257607;0.0892322244994482;0.00015765410688948448;0.00015765410688948448;0.0007882705344474224;0.00882862998581113;0.004571969099795049;0.003310736244679174;0.0028377739240107204;0.010562825161595459;0.0009459246413369069;0.0009459246413369069;0.0009459246413369069;0.00031530821377896896;0.0007882705344474224;0.0;0.00015765410688948448;0.0
Maasdriel;0.2608863198458574;0.30366088631984584;0.27591522157996146;0.05452793834296724;0.03892100192678227;0.03198458574181118;0.0019267822736030828;0.002697495183044316;0.0023121387283236996;0.0;0.005009633911368015;0.004431599229287091;0.005202312138728324;0.008092485549132947;0.0007707129094412332;0.0017341040462427746;0.0003853564547206166;0.0005780346820809249;0.0;0.0001926782273603083;0.0007707129094412332;0.0
Maasland;0.14945848375451262;0.311913357400722;0.35643802647412753;0.05703971119133574;0.0332129963898917;0.011793020457280385;0.039470517448856796;0.010348977135980746;0.012515042117930204;0.0024067388688327317;0.003128760529482551;0.0048134777376654635;0.0021660649819494585;0.0019253910950661852;0.0021660649819494585;0.0004813477737665463;0.0;0.0;0.0004813477737665463;0.0;0.0;0.00024067388688327315
Maassluis;0.30096705273810864;0.2920836613066457;0.16108174969076802;0.08090633082199483;0.04784662093781626;0.027437310244012143;0.027943326211627123;0.00837737546384797;0.012425503204767796;0.007758911503429664;0.012706623186776116;0.007252895535814686;0.004160575733723153;0.0023051838524682333;0.0014055999100416057;0.0008995839424266276;0.0008433599460249635;0.0006184639604183065;0.0020240638704599125;0.00039356797481164964;0.0004497919712133138;0.00011244799280332846
Maastricht;0.3270107725860816;0.19121340294759104;0.18040777212345516;0.10599101183001784;0.0996298988830877;0.04928623356024057;0.002792280748132972;0.00038001453968673586;0.0022635648668296875;0.007517678937281079;0.005898486550789769;0.002147908267794594;0.013482254973233758;0.0017018042429449475;0.001536580530037671;0.003354041372017712;0.0025444451787720573;0.0010409093913158417;0.0010078646487343863;0.0002974026832330976;0.00041305928226819115;8.261185645363822e-05
Margraten;0.2396825396825397;0.21172161172161172;0.33785103785103787;0.08485958485958486;0.06495726495726496;0.022222222222222223;0.002197802197802198;0.0008547008547008547;0.0019536019536019536;0.008302808302808303;0.005372405372405372;0.00402930402930403;0.0030525030525030525;0.002686202686202686;0.0019536019536019536;0.004151404151404151;0.00231990231990232;0.0003663003663003663;0.001221001221001221;0.0001221001221001221;0.0001221001221001221;0.0
Markelo;0.2756970453599667;0.356013316687474;0.22929671244277985;0.05201831044527674;0.033083645443196;0.0149812734082397;0.011027881814398668;0.004369538077403246;0.0022888056595921765;0.004993757802746567;0.004577611319184353;0.003745318352059925;0.0010403662089055348;0.004577611319184353;0.0010403662089055348;0.0004161464835622139;0.0;0.0;0.0;0.0008322929671244278;0.0;0.0
Marum;0.3287253141831239;0.20556552962298025;0.24991023339317775;0.06319569120287254;0.04380610412926391;0.01956912028725314;0.022980251346499104;0.0025134649910233393;0.0355475763016158;0.007719928186714542;0.004488330341113106;0.0062836624775583485;0.0019748653500897668;0.005026929982046679;0.0008976660682226212;0.00017953321364452425;0.00017953321364452425;0.0003590664272890485;0.0;0.0008976660682226212;0.00017953321364452425;0.0
Maurik;0.35587188612099646;0.30122013218098626;0.16471784443314694;0.07015760040671072;0.029486527707168277;0.022369089984748347;0.012963904422979155;0.010930350788002034;0.002541942043721403;0.0;0.005338078291814947;0.00813421453990849;0.004829689883070666;0.00788002033553635;0.0010167768174885613;0.001525165226232842;0.0002541942043721403;0.0002541942043721403;0.0;0.0;0.0;0.0005083884087442806
Medemblik;0.27478171545968155;0.27478171545968155;0.19645608628659475;0.08294812532100668;0.07395993836671803;0.03492552645095018;0.012326656394453005;0.001027221366204417;0.007960965588084233;0.007960965588084233;0.00539291217257319;0.012326656394453005;0.005136106831022085;0.002824858757062147;0.0015408320493066256;0.0005136106831022085;0.0015408320493066256;0.0005136106831022085;0.0;0.0017976373908577298;0.001027221366204417;0.00025680534155110427
Meerlo-Wanssum;0.2717418083271742;0.19881744271988175;0.35107169253510717;0.06233062330623306;0.05420054200542006;0.026361172702636118;0.0004927322000492732;0.0004927322000492732;0.0004927322000492732;0.005666420300566642;0.007883715200788372;0.004188223700418822;0.0022172949002217295;0.0034491254003449125;0.003202759300320276;0.0009854644000985464;0.0027100271002710027;0.0;0.0017245627001724563;0.0002463661000246366;0.001231830500123183;0.0004927322000492732
Meerssen;0.27509821951015634;0.2247763938811335;0.25654100142104824;0.08618239572013708;0.08568084928529633;0.030427150380339378;0.0023405500292568754;0.0002507732174203795;0.001003092869681518;0.008860653682186742;0.007523196522611385;0.002173367884309956;0.004263144696146451;0.002006185739363036;0.000501546434840759;0.004430326841093371;0.004848282203460671;0.0006687285797876786;0.002006185739363036;0.0;0.0002507732174203795;0.00016718214494691966
Meijel;0.2972420837589377;0.22948586993530815;0.30473272046305755;0.04834865509022812;0.04698672114402452;0.02247191011235955;0.0010214504596527069;0.00034048348655090226;0.0;0.010895471569628872;0.01804562478719782;0.0034048348655090228;0.0040858018386108275;0.004426285325161729;0.001361933946203609;0.002723867892407218;0.001361933946203609;0.0;0.0030643513789581204;0.0;0.0;0.0
Menaldumadeel;0.3546845124282983;0.18140535372848948;0.2649378585086042;0.0767208413001912;0.05783938814531549;0.026649139579349904;0.01410133843212237;0.0019120458891013384;0.008723709369024857;0.0032265774378585086;0.002390057361376673;0.0;0.0014340344168260039;0.0025095602294455065;0.0008365200764818356;0.0008365200764818356;0.0;0.00035850860420650097;0.0;0.0005975143403441683;0.0008365200764818356;0.0
Menterwolde;0.4914642609299098;0.15836224843858432;0.08757807078417766;0.06273421235253296;0.05024288688410826;0.08660652324774462;0.012768910478834142;0.0006939625260235947;0.022484385843164468;0.004996530187369882;0.007217210270645385;0.0034698126301179735;0.0016655100624566274;0.0038861901457321307;0.0006939625260235947;0.0011103400416377516;0.00013879250520471896;0.00041637751561415684;0.0;0.0030534351145038168;0.00041637751561415684;0.0
Meppel;0.3551034364848692;0.23217644041716531;0.15968541631048042;0.08531372884253718;0.06046617655439676;0.029406736194221236;0.021314184760927793;0.0021656123553883853;0.03413688949678008;0.0;0.0043882145096027815;0.005585000284948994;0.003077449136604548;0.001937653160084345;0.001139795976520203;0.0017666837636063145;0.00034193879295606086;0.001196785775346213;0.0;0.000398928591782071;0.000398928591782071;0.0
Middelburg;0.26969660145015595;0.19305707457366225;0.1518207963705594;0.0853485640215498;0.07979908453842104;0.03410701988901041;0.0657431036577956;0.0770445983716126;0.01790416008425487;0.004374772147283996;0.006562158220925993;0.003767164904605663;0.003119050512415441;0.0019443431765706646;0.00105318588730911;0.001620285980475554;0.00024304289707133308;0.0009721715882853323;0.0007696358407258882;0.0006076072426783327;0.00044557864463077733;0.0
Middelharnis;0.2626075590894238;0.20662237229060015;0.12449624223940747;0.04923210979196166;0.036706241150201505;0.01851650147042806;0.09661256943688051;0.17046073412482302;0.012416948044875286;0.004792506262934321;0.002940856115891515;0.005337109247358676;0.0032676179065461277;0.0015248883563881931;0.0010892059688487094;0.0007624441781940966;0.0004356823875394837;0.00021784119376974185;0.0011981265657335803;0.00010892059688487092;0.0005446029844243547;0.00010892059688487092
Middenveld;0.363585262404824;0.21150799734273595;0.22464101384843374;0.07057080075629822;0.05099902907660075;0.021922428330522766;0.012468700495681946;0.002503960345444325;0.020184986458173643;0.0;0.0035259849762379275;0.006132147784761613;0.0029638714293014463;0.00475241453319025;0.0010731258623332823;0.000919822167714242;0.0;0.000919822167714242;0.0;0.0006132147784761613;0.000511012315396801;0.00020440492615872042
Mierlo;0.29063291139240505;0.24928270042194092;0.22531645569620254;0.0989029535864979;0.05957805907172996;0.03645569620253165;0.0030379746835443038;0.0006751054852320675;0.0015189873417721519;0.007426160337552743;0.010632911392405063;0.004556962025316456;0.0037130801687763715;0.002531645569620253;0.001350210970464135;0.0016877637130801688;0.001181434599156118;0.0006751054852320675;0.0006751054852320675;0.0;0.0;0.00016877637130801687
Mill en Sint Hubert;0.30952749806351665;0.19612703330751355;0.3400464756003098;0.035321456235476376;0.042912470952749804;0.04167312161115414;0.00030983733539891554;0.0006196746707978311;0.0023237800154918666;0.006971340046475601;0.004647560030983733;0.005267234701781564;0.002943454686289698;0.004957397366382649;0.0013942680092951202;0.0012393493415956622;0.001549186676994578;0.00015491866769945777;0.0013942680092951202;0.0;0.00015491866769945777;0.00046475600309837337
Millingen aan de Rijn;0.4664095146255223;0.1909353905496625;0.18193506910961105;0.0703953712632594;0.046608807457409196;0.02378656380585021;0.0025715204114432656;0.0003214400514304082;0.0025715204114432656;0.0;0.0028929604628736743;0.0019286403085824494;0.0025715204114432656;0.0019286403085824494;0.0016072002571520412;0.0009643201542912247;0.0016072002571520412;0.0006428801028608164;0.0;0.0003214400514304082;0.0;0.0
Monster;0.1751188589540412;0.34328226800493045;0.2569114280683219;0.06391970417326995;0.03222398309561542;0.012150026413100899;0.026765275576686037;0.03856312731114633;0.016992428244409226;0.009420672653636204;0.0032576157774256032;0.006251100545870752;0.004402183483007572;0.003433703116745906;0.0010565240359218173;0.0010565240359218173;0.0029054410987849975;0.0002641310089804543;0.0013206550449022716;8.804366966015144e-05;0.0002641310089804543;0.00035217467864060575
Montfoort;0.20405876494023906;0.29768426294820716;0.20455677290836655;0.08864541832669323;0.058391434262948204;0.01195219123505976;0.049800796812749;0.05366035856573705;0.0047310756972111555;0.007221115537848605;0.00249003984063745;0.006225099601593625;0.0027390438247011954;0.00298804780876494;0.00149402390438247;0.000747011952191235;0.0011205179282868527;0.0008715139442231076;0.00049800796812749;0.0001245019920318725;0.0;0.0
Mook en Middelaar;0.2687569988801792;0.29182530795072786;0.2053751399776036;0.11780515117581188;0.06942889137737962;0.02463605823068309;0.0008958566629339306;0.0;0.002015677491601344;0.0026875699888017916;0.0033594624860022394;0.0015677491601343784;0.002015677491601344;0.0017917133258678612;0.0026875699888017916;0.0015677491601343784;0.0015677491601343784;0.0017917133258678612;0.00022396416573348266;0.0;0.0;0.0
Moordrecht;0.27880859375;0.279052734375;0.149169921875;0.08642578125;0.0478515625;0.02880859375;0.0322265625;0.05224609375;0.01416015625;0.00927734375;0.003662109375;0.006591796875;0.001708984375;0.00341796875;0.001220703125;0.0009765625;0.000732421875;0.00341796875;0.0;0.0;0.000244140625;0.0
Muiden;0.26041189931350117;0.3318077803203661;0.1393592677345538;0.15789473684210525;0.05377574370709382;0.016247139588100687;0.008009153318077803;0.002059496567505721;0.004576659038901602;0.004347826086956522;0.004118993135011442;0.006864988558352402;0.002745995423340961;0.004347826086956522;0.0004576659038901602;0.002288329519450801;0.0;0.0004576659038901602;0.0;0.0;0.0002288329519450801;0.0
Naaldwijk;0.155527148770392;0.3699780861943024;0.3129413196980765;0.05715850986121256;0.028487947406866325;0.01065254443632822;0.021426832237643047;0.009495982468955442;0.006391526661796932;0.007852447041636231;0.004626247869491113;0.004930606281957633;0.0023131239347455564;0.003165327489651814;0.0014000486973459946;0.0009739469198928658;0.0006087168249330412;0.00012174336498660823;0.0013391770148526905;0.0003043584124665206;0.0;0.0003043584124665206
Naarden;0.19585452451780058;0.43143652240667885;0.12705114672296325;0.13674311486421648;0.06026293062086172;0.01045964878610498;0.009308127818827368;0.005085884272142789;0.005661644755781595;0.002303041934555225;0.0028788024181940312;0.0031666826600134346;0.0015353612897034833;0.0030707225794069665;0.0011515209672776125;0.0022070818539487573;0.000671720564245274;0.0003838403224258708;0.0;0.0001919201612129354;0.0004798004030323385;9.59600806064677e-05
Nederhorst den Berg;0.2317450495049505;0.3369430693069307;0.20018564356435645;0.10736386138613861;0.055693069306930694;0.019492574257425743;0.008353960396039604;0.004641089108910891;0.0034034653465346535;0.0024752475247524753;0.0034034653465346535;0.011448019801980198;0.004331683168316832;0.005569306930693069;0.003094059405940594;0.0009282178217821782;0.0003094059405940594;0.0;0.0;0.0003094059405940594;0.0;0.0003094059405940594
Nederlek;0.3356598303446795;0.2833673359819607;0.1131751315365618;0.08407602276387845;0.039407280146032425;0.016965532051970364;0.023193385590035434;0.07033179426607968;0.010200794588210028;0.005046708901535488;0.0047245785461183295;0.006013099967786964;0.0025770428433372706;0.0026844196284763235;0.0008590142811124234;0.0012885214216686353;0.00010737678513905293;0.0;0.0;0.0;0.00010737678513905293;0.00021475357027810586
Nederweert;0.27941176470588236;0.21048495734171532;0.35237988325101033;0.05130220026942075;0.04153569824876516;0.023125280646609788;0.001796138302649304;0.0001122586439155815;0.0005612932195779075;0.010776829815895825;0.00976650202065559;0.004378087112707678;0.003143242029636282;0.003929052537045352;0.0012348450830713966;0.001796138302649304;0.001571621014818141;0.0001122586439155815;0.002469690166142793;0.0001122586439155815;0.0;0.0
Neede;0.37378362907842017;0.2014882655981683;0.25543789353176877;0.06482541499713795;0.040641099026903264;0.02046365197481397;0.0075844304522037775;0.0004293073840870063;0.014882655981682884;0.004293073840870063;0.003291356611333715;0.00500858614768174;0.0015741270749856898;0.003577561534058386;0.0004293073840870063;0.0008586147681740126;0.0004293073840870063;0.00028620492272467084;0.0005724098454493417;0.0;0.00014310246136233542;0.0
Neerijnen;0.31164436240578375;0.2551915089986156;0.17412705737578835;0.05476080602984156;0.030456852791878174;0.014766958929395477;0.02799569297031226;0.10567604983848639;0.009075526842024303;0.0;0.001999692355022304;0.005845254576219043;0.001999692355022304;0.003537917243501;0.0015382248884786955;0.00046146746654360867;0.00046146746654360867;0.0;0.0;0.00030764497769573913;0.0;0.00015382248884786957
Niedorp;0.325144734783289;0.296197778125489;0.14786418400876233;0.10076670317634173;0.06477859489907682;0.025191675794085433;0.0031294007197621657;0.00031294007197621654;0.002816460647785949;0.004694101079643249;0.0031294007197621657;0.011422312627131904;0.0035988108277264902;0.004850571115631357;0.002034110467845408;0.002034110467845408;0.0009388202159286497;0.00031294007197621654;0.0;0.00015647003598810827;0.00015647003598810827;0.00046941010796432484
Nieuwegein;0.28771539092720666;0.29416246629937876;0.1362091196811628;0.10904348845387411;0.07516703786191536;0.031414839995311215;0.01359746805767202;0.005567928730512249;0.0074141366779978905;0.006417770484116751;0.0026081350369241587;0.007648575782440511;0.013743992497948658;0.002578830148868831;0.0012015004102684328;0.0014652444027663815;0.0006740124252725355;0.0015238541788770367;0.0011721955222131052;0.0002930488805532763;0.0002930488805532763;8.791466416598288e-05
Nieuwerkerk aan den IJssel;0.23394575678040244;0.33027121609798776;0.14146981627296587;0.10288713910761155;0.047244094488188976;0.01758530183727034;0.04269466316710411;0.0389326334208224;0.01837270341207349;0.0049868766404199474;0.004024496937882764;0.0074365704286964126;0.0028871391076115485;0.0026246719160104987;0.0016622922134733157;0.0015748031496062992;0.00034995625546806647;0.0006124234470691164;0.0;0.00026246719160104987;0.0;0.00017497812773403323
Nieuwkoop;0.21148083898438733;0.30563002680965146;0.22898596435893392;0.09935341428796719;0.05614256426431162;0.018924459864374705;0.029490616621983913;0.016558902381327865;0.002996372811859328;0.008200599274562372;0.0028386689796562055;0.005835041791515534;0.0036271881406718183;0.0066235609525311465;0.0009462229932187353;0.0007885191610156126;0.00047311149660936763;0.00031540766440624505;0.0;0.00047311149660936763;0.00031540766440624505;0.0
Nieuw-Lekkerland;0.28198529411764706;0.13694852941176472;0.10790441176470589;0.03823529411764706;0.02610294117647059;0.014338235294117646;0.1391544117647059;0.21544117647058825;0.020588235294117647;0.004779411764705883;0.002573529411764706;0.00625;0.002022058823529412;0.0016544117647058823;0.0;0.0009191176470588235;0.0001838235294117647;0.0;0.0005514705882352941;0.0003676470588235294;0.0;0.0
Nieuwleusen;0.2424969987995198;0.172468987595038;0.35334133653461386;0.040016006402561026;0.024009603841536616;0.014405762304921969;0.03081232492997199;0.028211284513805522;0.07122849139655862;0.0020008003201280513;0.004601840736294518;0.004601840736294518;0.0010004001600640256;0.006002400960384154;0.0012004801920768306;0.0022008803521408565;0.00020008003201280514;0.0;0.0;0.00040016006402561027;0.0006002400960384153;0.00020008003201280514
Nijefurd;0.26577408433364114;0.16974453678054785;0.35934133579562944;0.06294244382887042;0.06817482302246845;0.024315173899661435;0.0213911972914743;0.0021545090797168358;0.006155740227762389;0.0024622960911049553;0.007386888273314866;0.0;0.0030778701138811943;0.003693444136657433;0.0010772545398584179;0.0010772545398584179;0.0;0.0004616805170821791;0.0;0.0006155740227762388;0.0001538935056940597;0.0
Nijkerk;0.19800133244503665;0.21285809460359761;0.27768154563624253;0.05403064623584277;0.04043970686209194;0.011725516322451699;0.06775483011325782;0.0687541638907395;0.041305796135909394;0.007994670219853431;0.0033311125916055963;0.005996002664890073;0.0022651565622918055;0.004263824117255163;0.000932711525649567;0.0007328447701532312;0.00019986675549633578;0.0005329780146568954;0.0004663557628247835;0.0002664890073284477;0.00019986675549633578;0.0002664890073284477
Nijmegen;0.3261714802087916;0.16826985957694732;0.13106547923379666;0.1149186117023174;0.15792540099639726;0.06952189577066216;0.003614615412054267;0.0004637171087832776;0.0027704124704231716;0.0;0.005469483847187377;0.0021996837211514454;0.004779853275150708;0.0012603593213083956;0.006515819887518876;0.0014624924200087987;0.0011771280453729356;0.0010106654935020153;0.0;0.000558838566995232;0.0006658502074836807;0.00017835273414741447
Noord-Beveland;0.2674849467345993;0.277211672070403;0.21445113478462252;0.05859194071329319;0.044233441408059286;0.034043538675312644;0.02524316813339509;0.0444650301065308;0.00810560444650301;0.003937007874015748;0.003242241778601204;0.007410838351088467;0.001621120889300602;0.00555812876331635;0.0009263547938860583;0.0020842982862436313;0.0;0.0004631773969430292;0.0009263547938860583;0.0;0.0;0.0
Noordenveld;0.37290554469052273;0.25630318727205453;0.128072308261536;0.10254241767535283;0.06718114065225435;0.02114276653100058;0.009408531106295259;0.0019028489877900524;0.02225276177387811;0.0;0.005021407051112638;0.004017125640890111;0.003382842644960093;0.0021671335694275597;0.001638564406152545;0.0008457106612400233;0.00026428458163750725;0.00026428458163750725;0.0;0.0004757122469475131;0.00010571383265500291;0.00010571383265500291
Noorder-Koggenland;0.27411417322834647;0.32398293963254593;0.13943569553805774;0.10662729658792651;0.06315616797900263;0.017388451443569555;0.025426509186351705;0.010662729658792652;0.0063976377952755905;0.003937007874015748;0.0044291338582677165;0.009514435695538058;0.004921259842519685;0.004757217847769029;0.0008202099737532808;0.002788713910761155;0.0013123359580052493;0.0;0.0;0.0;0.00016404199475065617;0.00016404199475065617
Noordoostpolder;0.22818371607515658;0.21686847599164927;0.2945302713987474;0.06751565762004175;0.04747390396659708;0.018956158663883088;0.04572025052192067;0.018329853862212944;0.03427974947807933;0.00430062630480167;0.004592901878914405;0.007139874739039666;0.0024634655532359082;0.004258872651356994;0.0012943632567849687;0.0016701461377870565;0.001127348643006263;0.00020876826722338206;0.0;0.0007098121085594989;0.0003757828810020877;0.0
Noordwijk;0.23397435897435898;0.35185185185185186;0.1797008547008547;0.08162393162393163;0.07371794871794872;0.027065527065527065;0.018162393162393164;0.0029914529914529917;0.005128205128205128;0.005341880341880342;0.003988603988603989;0.004700854700854701;0.005128205128205128;0.0030626780626780625;0.001282051282051282;0.0009971509971509972;0.0004985754985754986;0.00014245014245014244;0.0;0.00014245014245014244;7.122507122507122e-05;0.00042735042735042735
Noordwijkerhout;0.20897009966777408;0.35337763012181617;0.2335548172757475;0.08571428571428572;0.05769656699889258;0.020155038759689922;0.004761904761904762;0.0014396456256921372;0.0015503875968992248;0.004208194905869324;0.004761904761904762;0.006866002214839424;0.005426356589147287;0.0053156146179402;0.0016611295681063123;0.0019933554817275745;0.0011074197120708748;0.000664451827242525;0.0;0.00044296788482834997;0.0;0.0003322259136212625
Nootdorp;0.19050289773789494;0.3675453355767433;0.22994952327537857;0.0985230884277435;0.047859412974387734;0.01701252570573939;0.009534492428491307;0.0035520658066928398;0.006730229949523275;0.005982426621798467;0.00448681996634885;0.00542157412600486;0.004860721630211255;0.0035520658066928398;0.0009347541596560105;0.0011217049915872126;0.0013086558235184146;0.0003739016638624042;0.0;0.0001869508319312021;0.0001869508319312021;0.0003739016638624042
Nuenen, Gerwen en Nederwetten;0.2558668752666762;0.296757218034419;0.20146494097567913;0.12359550561797752;0.06343336651969848;0.024889773858626084;0.003626795619399801;0.0008533636751528943;0.0036979092589958756;0.004337932015360546;0.00376902289859195;0.00519129569051344;0.0032712274214194282;0.002702318304650832;0.0007822500355568198;0.002702318304650832;0.001208931873133267;0.00021334091878822358;0.0011378182335371925;0.0;0.00042668183757644715;7.111363959607453e-05
Nunspeet;0.12943364761721507;0.1947277275351164;0.2170482970944776;0.03617471618241293;0.026168943621319992;0.010069912128792251;0.14283881726637163;0.20697838496568532;0.014559681867744211;0.005580142389840293;0.0018600474632800975;0.005580142389840293;0.0019241870309794113;0.0035918157911615676;0.0011545122185876468;0.000641395676993137;0.0003206978384965685;0.0005131165415945097;0.0005131165415945097;0.00019241870309794111;0.00012827913539862742;0.0
Nuth;0.28388592159629145;0.19742013503980652;0.2835835936712688;0.0694346467802076;0.07719439685578958;0.04293056535321979;0.0018139675501360475;0.0002015519500151164;0.0013100876750982565;0.009976821525748261;0.010279149450770936;0.004534918875340119;0.004232590950317444;0.002116295475158722;0.0013100876750982565;0.004736470825355235;0.0029225032752191876;0.0001007759750075582;0.001511639625113373;0.0;0.0001007759750075582;0.0004031039000302328
Obdam;0.22123893805309736;0.3021863612701718;0.28396668401874026;0.08693388859968766;0.05674128058302967;0.01691827173347215;0.002082248828735034;0.0007808433107756377;0.0;0.005465903175429464;0.0039042165538781884;0.007808433107756377;0.002342529932326913;0.0026028110359187923;0.0018219677251431546;0.002342529932326913;0.0018219677251431546;0.0002602811035918792;0.0;0.0007808433107756377;0.0;0.0
Oegstgeest;0.19192993943362252;0.3629890325748895;0.14143067605172696;0.15468980193157636;0.07726305450973973;0.01767883450646587;0.013095432967752497;0.0022917007693566867;0.015223440825012277;0.0027009330495989525;0.003273858241938124;0.003928629890325749;0.003192011785889671;0.0017187755770175152;0.0020461614012113275;0.0037649369782288425;0.0010640039286298904;0.0011458503846783433;0.0;0.0001636929120969062;0.0001636929120969062;0.0002455393681453593
Oirschot;0.28475380660470634;0.2275064267352185;0.31471228000790985;0.0639707336365434;0.0527981016412893;0.02372948388372553;0.0008898556456397073;0.0004943642475776152;0.00039549139806209217;0.008404192208819458;0.004647023927229583;0.004745896776745106;0.003065058334981214;0.0028673126359501683;0.0011864741941862765;0.0009887284951552303;0.0006921099466086612;0.00039549139806209217;0.0031639311844967374;0.0;0.00029661854854656913;0.00029661854854656913
Oisterwijk;0.26212503504345386;0.285744322960471;0.2425707877768433;0.0873282870759742;0.0651107373142697;0.028805719091673676;0.0032239977572189513;0.0004906083543594057;0.00112139052425007;0.003854779927109616;0.0036445192038127277;0.0040650406504065045;0.003854779927109616;0.0023128679562657694;0.0006307821698906644;0.001471825063078217;0.0016119988786094757;0.0003504345388281469;0.00112139052425007;0.0002803476310625175;0.0002803476310625175;0.0
Oldebroek;0.1909292216845731;0.125481833839088;0.22922988600016403;0.0282949233166571;0.018453210858689412;0.013532354629705569;0.19749036332321823;0.13696383170671697;0.04469777741326991;0.004428770606085459;0.001476256868695153;0.003198556548839498;0.0013122283277290248;0.002870499466907242;0.0004920856228983843;0.0004920856228983843;0.0;0.0;0.0005740998933814484;0.0;8.201427048306405e-05;0.0
Oldenzaal;0.3005880131628635;0.22792253331175488;0.27437017856179535;0.07606408804013594;0.0643577709445973;0.026217834601068135;0.0015644386901871932;0.0001618384851917786;0.002049954145762529;0.004585423747100394;0.008739278200356044;0.0026433619247990506;0.0033446620272967577;0.0010789232346118574;0.0016183848519177862;0.0013486540432648218;0.0016183848519177862;0.0006473539407671144;0.0;0.0003236769703835572;0.0003776231321141501;0.0003776231321141501
Olst;0.3514376996805112;0.22630457933972312;0.25168619098331557;0.07082002129925452;0.04792332268370607;0.01597444089456869;0.009229676961306355;0.003194888178913738;0.0024849130280440185;0.004969826056088037;0.0033723819666311677;0.0024849130280440185;0.0008874689385871495;0.0040823571175008875;0.0010649627263045794;0.0012424565140220093;0.0008874689385871495;0.0014199503017394391;0.0;0.0003549875754348598;0.0;0.0001774937877174299
Ommen;0.19762131303520455;0.16850618458610847;0.3930542340627973;0.04919124643196955;0.029019980970504282;0.012178877259752616;0.023786869647954328;0.004281636536631779;0.1087535680304472;0.0017126546146527116;0.0016175071360608943;0.0025689819219790674;0.001141769743101808;0.0037107516650808753;0.0007611798287345385;0.0008563273073263558;0.0007611798287345385;0.00019029495718363463;0.0;9.514747859181732e-05;0.00019029495718363463;0.0
Onderbanken;0.31189640035118527;0.18503072870939422;0.2752414398595259;0.05509218612818262;0.06826163301141353;0.04960491659350307;0.0021949078138718174;0.0006584723441615452;0.001975417032484636;0.016681299385425813;0.008340649692712906;0.004828797190517998;0.006365232660228271;0.0013169446883230904;0.0021949078138718174;0.004170324846356453;0.0030728709394205445;0.000877963125548727;0.000877963125548727;0.000877963125548727;0.0004389815627743635;0.0
Oostburg;0.33660779600794233;0.288222384784199;0.176925488556798;0.06771867488765806;0.04587731215383008;0.01943776779182778;0.015571115059044831;0.011286445814609677;0.00856933848887031;0.005329710523565681;0.005329710523565681;0.005747727035217891;0.0032396279653046293;0.003866652732782945;0.0015675619186957886;0.0011495454070435782;0.0011495454070435782;0.00020900825582610512;0.0012540495349566308;0.0009405371512174731;0.0;0.0
Oosterhout;0.30875760778454026;0.2805495827107402;0.1683005940449725;0.09967564415612813;0.06549072488064434;0.036553810270053576;0.004045336929188382;0.0004008892452348847;0.002223113087211633;0.006705783738474434;0.005248004664893035;0.0055760049564488505;0.003936003498669777;0.0025875578556069827;0.0026240023324465176;0.0014942235504209337;0.0010204453515069792;0.0017493348882976784;0.0018586683188162834;0.0007288895367906994;0.0002186668610372098;0.0002551113378767448
Oostflakkee;0.3353030558838426;0.19027519837919973;0.1487421914570319;0.05301367550227925;0.03528617254769542;0.023299003883167312;0.08222184703697451;0.09066351511058585;0.006078001013000169;0.009117001519500253;0.005065000844166808;0.010130001688333615;0.0016883336147222692;0.003714333952388992;0.0015195002532500423;0.0010130001688333614;0.0010130001688333614;0.0;0.0010130001688333614;0.0005065000844166807;0.00033766672294445384;0.0
Ooststellingwerf;0.3874858399413607;0.18524688478709936;0.2079696141800493;0.0623042580129273;0.07203305124275339;0.026787499167055376;0.011527953621643234;0.004264676484307324;0.02245618711268075;0.004131405344172719;0.0037982274938362097;0.0;0.0024655160924901714;0.004731125474778437;0.0013327114013460385;0.0020657026720863596;0.0;0.00019990671020190577;0.0;0.000932897980942227;0.00026654228026920773;0.0
Oostzaan;0.2871362940275651;0.35088055130168455;0.069104134762634;0.09666921898928024;0.10356049004594181;0.02565084226646248;0.016845329249617153;0.0036370597243491577;0.0038284839203675345;0.01167687595712098;0.0049770290964777945;0.01167687595712098;0.004211332312404288;0.004211332312404288;0.0011485451761102604;0.002679938744257274;0.00019142419601837673;0.0007656967840735069;0.0;0.0007656967840735069;0.00019142419601837673;0.00019142419601837673
