RegioNaam;VVD;Partij van de Arbeid;PVV;CDA;SP;Democraten 66;GROENLINKS;ChristenUnie;Staatkundig Gereformeerde Partij;Partij voor de Dieren;TROTS op Nederland Lijst Rita Verdonk;Partij voor Mens en Spirit;Piratenpartij;Lijst 17;Partij TTn;Nieuw Nederland;Heel NL;Evangelische Partij Nederland
Gorinchem;0.20489573889392565;0.22286811370060264;0.1534318169697616;0.09834142179083782;0.10335448776065277;0.06463655271718842;0.06191669777611861;0.04911738040637833;0.018559010186123406;0.012905978347821449;0.00485307450269319;0.0024532024958668873;0.001173270758892859;0.0007999573356087676;0.000533304890405845;5.33304890405845e-05;0.000106660978081169;0.0
Gouda;0.17239450322266814;0.21666058616076858;0.15867688191657545;0.09653411163808828;0.08111394868053022;0.07615225586768819;0.07943572905265718;0.05338684178523653;0.039839474644290405;0.014277027848717013;0.006712878511492156;0.0022376261704973852;0.0013133892739875957;0.000632372613401435;0.0002918642831083546;0.0002918642831083546;4.864404718472577e-05;0.0
Graafstroom;0.15093708165997322;0.07329317269076305;0.08450468540829986;0.26706827309236947;0.0463520749665328;0.02242302543507363;0.02426372155287818;0.15578982597054886;0.16532797858099063;0.004518072289156626;0.002677376171352075;0.0018406961178045514;0.00016733601070950468;0.000502008032128514;0.00016733601070950468;0.00016733601070950468;0.0;0.0
Graft-De Rijp;0.2994405254196059;0.19241060569204574;0.1320846509365118;0.13670639747020188;0.08684018486986135;0.0693261980053515;0.05789345657990756;0.004378496716127463;0.00024324981756263683;0.010459742155193383;0.006810994891753831;0.0012162490878131842;0.0009729992702505473;0.00048649963512527365;0.0;0.00048649963512527365;0.0;0.00024324981756263683
Grave;0.21183335595060387;0.1479169493825485;0.160265979101642;0.16582982765639842;0.1654227167865382;0.05658841091057131;0.05740263265029176;0.006378070294476863;0.0002714072465734835;0.012620436965666983;0.010177771746505632;0.002714072465734835;0.0008142217397204505;0.0013570362328674175;0.00013570362328674176;0.00013570362328674176;0.00013570362328674176;0.0
Groesbeek;0.14849126521969297;0.20531145226751368;0.19022410446444327;0.1749602964531498;0.13605082053996823;0.050644079760014116;0.06414328568907711;0.006617257808364214;0.0007058408328921829;0.013146285512616904;0.005029115934356803;0.002558673019234163;0.0004411505205576143;0.0007940709370037057;8.823010411152286e-05;0.0003529204164460914;0.0004411505205576143;0.0
Groningen;0.15346916824967255;0.28731773747256845;0.07402395760146417;0.06358045573221612;0.11552907092733786;0.10825158083738844;0.1262761629672036;0.04328328432520579;0.002758333550183455;0.016281107149982217;0.0022031972381968477;0.0029925316818028053;0.002064413160200196;0.0010842506093488424;0.0002775681559933037;0.00013878407799665184;0.0;0.00046839626323869993
Grootegast;0.12562007586810622;0.15640501896702655;0.12284797198716078;0.2890283046396265;0.09220892909250072;0.028450539830755763;0.04012255617157864;0.11380215932302305;0.012693317770644879;0.01050481470674059;0.004377006127808579;0.0023344032681645753;0.00014590020426028595;0.0007295010213014298;0.0;0.0;0.0;0.0007295010213014298
Gulpen-Wittem;0.14036201968879009;0.14745421827035038;0.2565893934582407;0.20810839419921667;0.10744151582512967;0.03810733566211496;0.06552344659680322;0.010479517307081613;0.0007409759712077908;0.0150312268445009;0.00476341695776437;0.004551709537419286;0.00010585371017254155;0.0005292685508627077;0.00010585371017254155;0.0;0.00010585371017254155;0.0
Haaksbergen;0.20463241322765782;0.16937687892866904;0.14532659196501777;0.24596884394643345;0.10112052473353375;0.06169718502323039;0.04147308007652364;0.0088138835747472;0.0009565455042361301;0.007993987428259087;0.007515714676141022;0.003279584585952446;0.00047827275211806506;0.0006149221098660836;0.00013664935774801857;0.00047827275211806506;0.00013664935774801857;0.0
Haaren;0.23934511434511435;0.13279625779625778;0.13279625779625778;0.23713617463617465;0.10992723492723493;0.06094074844074844;0.05405405405405406;0.006756756756756757;0.0002598752598752599;0.011694386694386695;0.008186070686070687;0.0035083160083160085;0.0011694386694386695;0.0010395010395010396;0.0;0.0002598752598752599;0.00012993762993762994;0.0
Haarlem;0.1897841543047356;0.25610364304851596;0.1212029831011726;0.07177072339043598;0.0915227502058711;0.10825920040826267;0.11380322202762733;0.014034029622241038;0.0014961899349331355;0.020471125853930107;0.004674143750217469;0.003676683793595379;0.0014845915633445064;0.0010902469293311218;0.0004523364919565293;0.00017397557382943434;0.0;0.0
Haarlemmerliede en Spaarnwoude;0.2855863921217547;0.1674127126230976;0.1662190390928081;0.13219934347955833;0.07191883019994032;0.07967770814682185;0.062071023575052224;0.008057296329453895;0.001193673530289466;0.014025663980901224;0.005669949268874963;0.003282602208296031;0.0017905102954341987;0.000596836765144733;0.0;0.0002984183825723665;0.0;0.0
Haarlemmermeer;0.31698457082938036;0.15792430219204073;0.16427822439706397;0.11092525091126978;0.06865731262795226;0.07466170669596045;0.0527163329505168;0.021957856893194187;0.005642382783242622;0.013619114195835622;0.007252708843061866;0.002559045288860039;0.0012108653318020671;0.0008987866380386478;0.0003495281370150297;0.00036201128476556646;0.0;0.0
Halderberge;0.21115810424182113;0.15462122154496827;0.22620972757805696;0.17066799353153378;0.11549944022888418;0.04745615126259485;0.04005473317576813;0.00671725338972509;0.000995148650329643;0.009578305759422813;0.011506406269436498;0.0023012812538872993;0.0016793133474312725;0.0011195422316208484;0.00012439358129120537;0.00012439358129120537;0.00018659037193680805;0.0
Hardenberg;0.15370231862378458;0.15646395489327428;0.11903803003279444;0.2621828433346758;0.07899430412519418;0.030464300097807952;0.032938265922559114;0.1352914101605201;0.014297221103503826;0.0075657326966227486;0.0050342327829238824;0.002042460157643404;0.0008342442897416719;0.0007479431563201197;0.0001438352223692538;0.0002013693113169553;5.7534088947701514e-05;0.0
Harderwijk;0.22219173786940502;0.1415693344830289;0.12338324057380262;0.1993023438112409;0.06482715371952653;0.05173630163831622;0.05134435995923806;0.1039037391236184;0.020380967312063965;0.011327114525358627;0.003958610958689347;0.002743591753547072;0.001371795876773536;0.000627106686525045;0.00011758250372344596;0.0003135533432625225;0.00035274751117033787;0.0005487183507094144
Hardinxveld-Giessendam;0.13894854795032216;0.11018769259501354;0.12279391166308712;0.16780278270613502;0.05033149687179008;0.018395741899337008;0.020916985712951724;0.17555327294798767;0.18246334858530208;0.006069661032776169;0.0037351760201699506;0.0010271734055467363;0.0004668970025212438;0.00037351760201699503;9.337940050424876e-05;0.0002801382015127463;0.0005602764030254926;0.0
Haren;0.23454052722345406;0.24242424242424243;0.06241274533957461;0.12236182967890286;0.06019545043935288;0.10092797897675947;0.10248829761024883;0.051408392871807505;0.004188223700418822;0.012975281267964194;0.0014781966001478197;0.003202759300320276;0.0004927322000492732;0.0005748542333908188;8.212203334154553e-05;0.00016424406668309106;0.0;8.212203334154553e-05
Harenkarspel;0.2745557092689156;0.1594125784824944;0.136426519101841;0.17931254655741194;0.08641055656060445;0.059593487283175484;0.06310524635521975;0.008300521443013728;0.0005320847078854954;0.014579120996062574;0.009577524741938917;0.005320847078854954;0.001277003298925189;0.0007449185910396935;0.0005320847078854954;0.00021283388315419816;0.00010641694157709908;0.0
Harlingen;0.16855290627403582;0.25238984726953084;0.14020437314580816;0.11702010768047467;0.15075266454235797;0.043511702010768046;0.06438852873310626;0.03845731238325459;0.0024173167783760026;0.012416217998022195;0.00505438962751346;0.003076584990660367;0.0009889023184265465;0.00032963410614218216;0.0;0.0001098780353807274;0.0;0.00032963410614218216
Hattem;0.15510752688172044;0.20833333333333334;0.08803763440860216;0.18481182795698925;0.06478494623655914;0.05443548387096774;0.04233870967741935;0.16868279569892472;0.01760752688172043;0.006586021505376344;0.004166666666666667;0.00282258064516129;0.0008064516129032258;0.0005376344086021505;0.00013440860215053763;0.00013440860215053763;0.0004032258064516129;0.00026881720430107527
Heemskerk;0.21712689760800036;0.19316185413757375;0.16554799765755215;0.1311320329744583;0.1032478940492815;0.06923735303392045;0.07585927294022253;0.014099734222262263;0.0009009414838506239;0.016036758412541107;0.007477814315960178;0.0035136717870174333;0.0013063651515834046;0.0008558944096580927;0.00018018829677012477;0.00031532951934771836;0.0;0.0
Heemstede;0.3483619059239827;0.1680190348361906;0.07729851747910439;0.12159111707644439;0.046305899579037274;0.1309255079006772;0.0740040265999634;0.010920627173448844;0.0017082545299249587;0.013849063510463059;0.002257336343115124;0.002928436337014215;0.0006710999938990909;0.0006100909035446281;0.0004270636324812397;0.00012201818070892563;0.0;0.0
Heerde;0.16626698641087131;0.17115196731503685;0.11608490984989786;0.23048228084199307;0.06110667021938005;0.03996802557953637;0.033395505817568165;0.13917754685140776;0.02255972999378275;0.011635136335376144;0.004618527400301981;0.0021316280309086064;0.0003552713384847677;0.0006217248423483436;0.0;0.0;0.0;0.0004440891731059597
Heerenveen;0.1838357464989319;0.3002215365139647;0.10491336339900309;0.11701875148350344;0.11151989872616505;0.06025001978004589;0.06594667299628135;0.03354695782894216;0.002808766516338318;0.010879025239338555;0.003323047709470686;0.003204367434132447;0.0011868027533823878;0.0007912018355882586;0.00019780045889706465;0.00011868027533823879;0.0;0.00023736055067647758
Heerhugowaard;0.2540212552060893;0.1898247881660204;0.14544736464167743;0.11683182536263105;0.11237972138446072;0.06670975154387476;0.0662070946431136;0.018741921585523482;0.0007898894154818325;0.012961367226770071;0.008904207956340658;0.0037699267557087463;0.0015079707022834985;0.001077121930202499;0.00021542438604049978;0.00017952032170041648;0.0002513284503805831;0.00017952032170041648
Heerlen;0.10842891718404714;0.17771230137851204;0.2908134273387351;0.10861833105335157;0.18360517731242765;0.03925076291697359;0.051688940334631166;0.008292118278438388;0.0007366094917394507;0.015700305166789434;0.007639692728612017;0.004545932863306324;0.0015994948963485216;0.0006313795643481006;0.0001262759128696201;0.0003367357676523203;0.00027359781121751026;0.0
Heeze-Leende;0.24057355284121085;0.1210833775889538;0.13807753584705257;0.2385554965480616;0.12490706319702602;0.0654275092936803;0.04291024960169942;0.007222517259691981;0.0003186404673393521;0.009665427509293681;0.007541157727031333;0.002124269782262347;0.0005310674455655868;0.0007434944237918215;0.00010621348911311737;0.00010621348911311737;0.00010621348911311737;0.0
Heiloo;0.28466694595726855;0.19850579527998882;0.09740259740259741;0.1354559419075548;0.06381790252757995;0.09509844993715962;0.08658008658008658;0.009356235162686776;0.0010473397570171764;0.01584974165619327;0.006144393241167435;0.0038402457757296467;0.0006284038542103058;0.0010473397570171764;6.982265046781176e-05;0.00020946795140343527;0.00027929060187124703;0.0
Hellendoorn;0.1483632040965618;0.14424835405998537;0.12161667885881493;0.32891367959034384;0.09596744696415509;0.04265727871250914;0.04133138258961229;0.05591623994147769;0.005257863935625457;0.007589612289685442;0.0048006583760058525;0.0016916605705925385;0.0005943672275054865;0.000731528895391368;9.1441111923921e-05;0.000182882223847842;4.57205559619605e-05;0.0
Hellevoetsluis;0.27118721670253193;0.15905865116066115;0.24252552538803168;0.07192894098255574;0.10626802802069503;0.047342154663248016;0.05109656151275125;0.016345405430154298;0.003296552355661371;0.017306899867222197;0.007600384597774827;0.0032049814568929995;0.0009157089876837141;0.0009157089876837141;0.00022892724692092853;0.0003662835950734856;0.00041206904445767136;0.0
Helmond;0.19307163490606177;0.16456546566047875;0.2333340797635309;0.12175022952728576;0.15697427055108942;0.049779429876615086;0.05029446671294534;0.006090870412253398;0.0002911077770562286;0.010233558008822806;0.00844212553463063;0.0025080054638690463;0.0012540027319345231;0.0009852878608056967;8.95716237096088e-05;0.0001343574355644132;0.0002015361533466198;0.0
Hendrik-Ido-Ambacht;0.23057835464783355;0.12935038493351148;0.15683654641471018;0.13119552077368454;0.07227842463574473;0.04307437806197111;0.034866704841890944;0.06349812305147293;0.12057008334923967;0.009989183686454158;0.0045174015397340455;0.0011452567283832794;0.0006362537379907107;0.0010180059807851371;0.0;0.00031812686899535534;0.00012725074759814214;0.0
Hengelo;0.1766601076826605;0.2239712846238675;0.12999762146733843;0.15521006768006573;0.13752243388760352;0.07185330940385322;0.058965986982939436;0.023698834518995827;0.0012973814517698446;0.010314182541570264;0.004800311371548425;0.0029839773390706423;0.0016433498389084697;0.0006270677016887582;8.64920967846563e-05;0.00010811512098082038;0.0002594762903539689;0.0
Het Bildt;0.14440013293452975;0.23413094051179795;0.11382519109338651;0.22216683283482885;0.1352608840146228;0.03339980059820538;0.05682951146560319;0.037221668328348285;0.002824858757062147;0.010800930541708208;0.0029910269192422734;0.003988035892323031;0.0008308408109006315;0.0008308408109006315;0.00016616816218012627;0.00033233632436025255;0.0;0.0
Heumen;0.20488042947779406;0.1868228404099561;0.10961444607125427;0.17833089311859443;0.12337725719863347;0.08765251342118106;0.08111273792093704;0.00741825280624695;0.00019521717911176182;0.012103465104929234;0.003513909224011713;0.00322108345534407;0.0005856515373352855;0.0009760858955588092;0.0;0.0;0.00019521717911176182;0.0
Heusden;0.2280588330370131;0.13580895425893003;0.19084370454178115;0.17476159689671894;0.12780830774203977;0.062308065298205914;0.0435994827864878;0.00913205107483433;0.001495070308711815;0.010950379828673024;0.009414902214320349;0.00311136253434621;0.0008485534184580572;0.0013334410861483756;0.00028285113948601907;0.00016162922256343946;8.081461128171973e-05;0.0
Hillegom;0.27906229929351317;0.1456326268464997;0.1726878612716763;0.14426782273603084;0.07827552986512525;0.06920359666024406;0.061737315350032115;0.012925497752087348;0.0052986512524084775;0.017822736030828516;0.007466281310211946;0.0023281952472703916;0.0012042389210019267;0.001445086705202312;0.0003211303789338471;0.00024084778420038535;8.028259473346178e-05;0.0
Hilvarenbeek;0.2311150093191536;0.14176077184519242;0.12191645652888937;0.2350619449621752;0.1291525052077623;0.0597522201512992;0.04955596974016007;0.0044951211489968204;0.0009867339107553995;0.012060081131454884;0.008990242297993641;0.003508387238241421;0.0002192742023900888;0.0012060081131454884;0.0001096371011950444;0.0;0.0001096371011950444;0.0
Hilversum;0.2357080035180299;0.2055183980691743;0.13350105336360477;0.09150968480906506;0.08825755251477777;0.10613405330224376;0.08203963919739829;0.02628295596326522;0.004806610623632162;0.016526559080403347;0.004070278783416171;0.002720337076353521;0.0018408296005399767;0.0006340635290748808;0.0002863512711951075;0.0001636292978257757;0.0;0.0
Hof van Twente;0.22745939039970797;0.1871691914582953;0.11977550647928455;0.2583500638802701;0.0787552473079029;0.05995619638620186;0.03709618543529841;0.012684796495710896;0.0021901806899069175;0.007391859828435846;0.005749224311005658;0.0018707793392954918;0.0005931739368497901;0.0006844314655959116;4.5628764373060775e-05;0.00013688629311918235;9.125752874612155e-05;0.0
Hoogeveen;0.14818824428453162;0.19247914411258996;0.15716742023817104;0.22247341272368337;0.10310131821944851;0.033019168311787556;0.04031076864293447;0.07154683818378654;0.013659810227345094;0.008183149716614659;0.0060816404508692605;0.002069668216264408;0.0005731388906578361;0.0007960262370247723;3.1841049480990894e-05;0.00012736419792396358;0.00019104629688594535;0.0
Hoogezand-Sappemeer;0.14546822922266422;0.3115794000645092;0.15347812063219007;0.07284162993226535;0.13288893667347598;0.0472529835501559;0.06563810342973873;0.041608429201161166;0.0031179443070637565;0.015804752177185247;0.005322008386195033;0.0017202451349317277;0.0012364261907321793;0.0011289108697989463;0.00026878830233308245;0.00032254596279969894;0.0;0.00032254596279969894
Hoorn;0.23390733907339073;0.2234009840098401;0.14780647806478064;0.08997027470274703;0.11454489544895449;0.07251947519475195;0.07421074210742107;0.013043255432554326;0.001409389093890939;0.01642578925789258;0.005919434194341943;0.003356908569085691;0.001460639606396064;0.0012043870438704387;0.0001793767937679377;0.0002050020500205002;0.00012812628126281263;0.0003075030750307503
Horst aan de Maas;0.16638935108153077;0.10973377703826954;0.20320299500831948;0.25474209650582363;0.15440931780366057;0.043926788685524125;0.04263727121464226;0.004492512479201331;0.0004991680532445924;0.008777038269550749;0.006572379367720466;0.002745424292845258;0.0009151414309484193;0.0006655574043261231;8.319467554076539e-05;8.319467554076539e-05;0.0001247920133111481;0.0
Houten;0.2476894639556377;0.1597321521989328;0.12911101035817668;0.12656506120740765;0.07658773061765424;0.08656227112614655;0.07630872249154257;0.05506922889129146;0.02183238586823841;0.010637184808007533;0.005475534474941582;0.0023715690719492205;0.0011857845359746102;0.000558016252223346;0.00017438007881979563;6.975203152791825e-05;6.975203152791825e-05;0.0
Huizen;0.27204954244241086;0.1582518144525087;0.12827390343957085;0.14101451562006942;0.06823919217418745;0.07754812243609972;0.06169138529504575;0.05202745345534869;0.017947301988008837;0.013332281476806564;0.0041022404544020195;0.003313348059324708;0.0009072262543389081;0.0007494477753234458;0.0003155569580309246;0.00023666771852319345;0.0;0.0
Hulst;0.1846555754159219;0.18149319400522482;0.2099546267014987;0.18658050323112882;0.11391447820706724;0.03622989137907329;0.05004812319538017;0.007768458682799395;0.0016499381273202254;0.012512030798845043;0.010380860717723085;0.002062422659150282;0.001168706173518493;0.0009624639076034649;0.00027498968788670426;0.0003437371098583803;0.0;0.0
IJsselstein;0.2736382322713258;0.17723535457348408;0.15853031860226105;0.11865364850976362;0.09064748201438849;0.07261048304213771;0.05668036998972251;0.02410071942446043;0.009506680369989723;0.009506680369989723;0.0051387461459403904;0.002158273381294964;0.0006680369989722507;0.00035971223021582735;0.00046248715313463516;5.1387461459403907e-05;5.1387461459403907e-05;0.0
Kaag en Braassem;0.2919376223246417;0.11288591451480523;0.15815392385882948;0.20506345097544038;0.07374202916850811;0.06730222867605277;0.053096786413283664;0.011806300902834774;0.0029042237514994634;0.011364353810215291;0.007323694677694299;0.002083464865206137;0.0008838941852389672;0.0009470294841846076;0.00018940589683692153;0.00018940589683692153;0.00012627059789128102;0.0
Kampen;0.12229065296539522;0.15458164619415427;0.109939092857872;0.1997005682398176;0.08302426077784204;0.03348191500221171;0.044472421654360474;0.14730001020790093;0.09180305556500731;0.0068392936132566605;0.0034026336384361494;0.0019054748375242439;0.0007145530640715914;0.00037428970022797644;0.0;3.4026336384361496e-05;0.00013610534553744599;0.0
Kapelle;0.18414154652686762;0.13591087811271296;0.10825688073394496;0.22123197903014416;0.07667103538663171;0.04246395806028833;0.03853211009174312;0.057536041939711666;0.11297509829619921;0.011795543905635648;0.006815203145478375;0.0017038007863695937;0.0007863695937090433;0.0007863695937090433;0.0;0.00039318479685452164;0.0;0.0
Katwijk;0.17708775204321145;0.09120217188427929;0.16291960069002573;0.2488334605921778;0.05607873080512429;0.03215406804106219;0.030146206272447046;0.10638839399338254;0.07728853822007296;0.009926189870195978;0.00506207403636775;0.0009615112694776731;0.00090495178303781;0.0006787138372783575;8.483922965979469e-05;0.00025451768897938407;2.8279743219931563e-05;0.0
Kerkrade;0.09684880023128072;0.18415727088753975;0.36253252385082396;0.11625986040556725;0.13794242762152562;0.024821376946268535;0.04150662867054888;0.004419113699252468;0.0008673026886383347;0.017511254284888284;0.007805724197745013;0.0029323090901581797;0.0010738033287903193;0.0006195019204559534;0.0002891008962127783;0.00012390038409119069;0.0002891008962127783;0.0
Koggenland;0.28409004775259605;0.13075115591601608;0.1431819904494808;0.20526036534525885;0.08186159326915789;0.05821268854695672;0.05828848631850224;0.005912226180550292;0.0009853710300917152;0.013643598878192982;0.011293867960281968;0.0035624952626392785;0.0010611688016372318;0.0012885621162737814;0.0002273933146365497;7.579777154551656e-05;0.0003031910861820662;0.0
Kollumerland en Nieuwkruisland;0.12188441522870447;0.15927143248425088;0.13366201040810738;0.2953985209531635;0.10654615173924951;0.025472473294987676;0.040810736784442615;0.08572993700356067;0.008490824431662557;0.010818953711311969;0.005067104902766365;0.005204053683922213;0.0008216926869350862;0.0002738975623116954;0.0001369487811558477;0.0;0.0;0.0004108463434675431
Korendijk;0.21223341232227488;0.1205568720379147;0.16069312796208532;0.12988744075829384;0.07286729857819906;0.036285545023696686;0.03643364928909953;0.044727488151658765;0.16528436018957346;0.011848341232227487;0.005035545023696682;0.002517772511848341;0.0010367298578199053;0.0002962085308056872;0.0001481042654028436;0.0001481042654028436;0.0;0.0
Krimpen aan den IJssel;0.19855925904751015;0.15973929449431137;0.15659482019324225;0.11045680635755531;0.06826367846320965;0.0487679377965811;0.04419415699502601;0.06603396032245154;0.1273226230632897;0.0120061746040821;0.0040592304613801386;0.0018295123206220343;0.0006288948602138243;0.0009719284203304557;0.00034303356011663143;5.717226001943857e-05;0.00017151678005831571;0.0
Laarbeek;0.19336706014614952;0.13057094675981692;0.18613988597125192;0.22099092588131375;0.15369790411948928;0.04561149923713161;0.040713081185256565;0.0036135870874488074;0.00040150967638320084;0.008592307074600498;0.011242270938729624;0.003051473540512326;0.0007227174174897615;0.0011242270938729624;8.030193527664017e-05;8.030193527664017e-05;0.0;0.0
Landerd;0.19895578760275495;0.12886025327704956;0.15752055098866918;0.2459453454787825;0.15985336591868474;0.045434347922683846;0.03854698955787603;0.005221061986225284;0.00011108642523883582;0.007998222617196179;0.00822039546767385;0.0016662963785825371;0.0007776049766718507;0.0007776049766718507;0.0;0.0;0.00011108642523883582;0.0
Landgraaf;0.11219830397912589;0.15930481781753797;0.33529028049575993;0.1173702357655391;0.15595005125337807;0.03280216196067468;0.046593980057776534;0.0061504053676265024;0.0011182555213866368;0.015795359239586245;0.00983132979219085;0.004799179945950983;0.0012580374615599665;0.0008852856210977542;0.0001397819401733296;0.0003727518404622123;0.0001397819401733296;0.0
Landsmeer;0.29644638403990026;0.23316708229426433;0.1613154613466334;0.06265586034912718;0.06624064837905237;0.0755922693266833;0.06951371571072319;0.005766832917705736;0.0029613466334164587;0.015741895261845388;0.006546134663341646;0.0010910224438902742;0.0010910224438902742;0.0010910224438902742;0.0006234413965087282;0.00015586034912718204;0.0;0.0
Langedijk;0.27164717591440657;0.1577506842498134;0.13411296342373724;0.1457452102513063;0.0867753172430953;0.07389897984573277;0.07483204777307788;0.02506842498133864;0.002177158497138592;0.01337397362527992;0.008895247574023388;0.0031102264244837023;0.0013062950982831551;0.0005598407564070665;0.00031102264244837026;0.0001244090569793481;6.220452848967405e-05;0.0002488181139586962
Lansingerland;0.3222954508921395;0.11059315222633018;0.15470181642822697;0.15547339656003858;0.05725767561485292;0.06841343835396238;0.04645555376949043;0.054428548464877026;0.009194663237421637;0.011284359427744736;0.005883298505063495;0.001736055296576113;0.0009644751647645073;0.0007715801318116058;0.0002571933772705353;0.00019289503295290145;9.644751647645073e-05;0.0
Laren;0.4574087329992842;0.12040085898353615;0.09463135289906943;0.11467430207587688;0.047387258410880456;0.08718682891911238;0.05010737294201861;0.00658554044380816;0.000572655690765927;0.013314244810307803;0.004294917680744453;0.0025769506084466712;0.00042949176807444524;0.0002863278453829635;0.00014316392269148176;0.0;0.0;0.0
Leek;0.16032011256705656;0.2562659396710931;0.10773019083633806;0.15143786826136663;0.09744085832380617;0.04959985929117931;0.06367074135959898;0.08759124087591241;0.008442529241051799;0.008970187318617536;0.0040453785946706535;0.002902119426611556;0.0006156010904933603;0.0004397150646381145;0.0;8.79430129276229e-05;0.0;0.0004397150646381145
Leerdam;0.18865297598329273;0.1768186564566655;0.16950922380786634;0.1456665506439262;0.07187608771319179;0.053167420814479636;0.03297946397493909;0.06804733727810651;0.07396449704142012;0.009745910198398886;0.004524886877828055;0.0020013922728854858;0.001305255830142708;0.000870170553428472;0.0001740341106856944;0.0003480682213713888;0.0003480682213713888;0.0
Leeuwarden;0.1381554889197689;0.3065164923572003;0.11738462663643677;0.09628464857748847;0.12886711036349008;0.06216631317194471;0.08661230161632415;0.036403861625100564;0.0023403788488261536;0.015523294083229723;0.0032728735464053246;0.0029986104000585094;0.001517589409785709;0.0012250420536824398;0.00023769472683390623;0.00010970525853872596;0.0;0.00038396840488554083
Leeuwarderadeel;0.14863813229571984;0.2960311284046693;0.09603112840466926;0.17712062256809338;0.11439688715953307;0.04311284046692607;0.06132295719844358;0.040933852140077824;0.001245136186770428;0.013073929961089494;0.004357976653696498;0.002490272373540856;0.0004669260700389105;0.0004669260700389105;0.0;0.0001556420233463035;0.0;0.0001556420233463035
Leiden;0.17799583618443082;0.2337705824974158;0.13206283576222574;0.06480119964476538;0.08562027749064598;0.13954605675018564;0.11550948505539622;0.01857702330863191;0.0029117591392839983;0.019712609372952668;0.0030573470962481984;0.0022711721286415186;0.001936319827623859;0.0012229388384992794;0.0004222050751961798;0.0003348523010176598;0.00024749952683913984;0.0
