RegioNaam;VVD;PVV;CDA;Democraten 66;GROENLINKS;SP;Partij van de Arbeid;ChristenUnie;Partij voor de Dieren;50PLUS;Staatkundig Gereformeerde Partij;DENK;Forum voor Democratie;VNL;Piratenpartij;Artikel 1;NIEUWE WEGEN;OndernemersPartij;Lokaal in de Kamer;Niet Stemmers;De Burger Beweging;GeenPeil;JEZUS LEEFT;Vrijzinnige Partij;Libertarische Partij;MenS en Spirit / Basisinkomen Partij / V-R;StemNL;Vrije Democratische Parti 
Maasgouw;0.2056704469646431;0.19399599733155437;0.16424282855236824;0.10346897931954636;0.05216811207471648;0.12214809873248833;0.033555703802535024;0.0062708472314876584;0.028819212808539028;0.051701134089392926;0.001400933955970647;0.0007338225483655771;0.022815210140093394;0.004202801867911941;0.002801867911941294;0.000266844563042028;0.0017344896597731821;0.0016010673782521682;0.0;0.00066711140760507;0.0008672448298865911;0.000333555703802535;0.0;0.000333555703802535;0.00020013342228152102;0.0;0.0;0.0
Maassluis;0.22344738924050633;0.1675237341772152;0.1319224683544304;0.09271162974683544;0.05800039556962025;0.06828520569620253;0.05369857594936709;0.03728243670886076;0.027541534810126583;0.03886471518987342;0.008455300632911392;0.05814873417721519;0.018839003164556962;0.004994066455696202;0.0032634493670886076;0.0018789556962025317;0.0014833860759493672;0.0011867088607594937;0.0004450158227848101;0.0004450158227848101;0.00024723101265822786;0.0005439082278481012;0.0002966772151898734;0.00024723101265822786;4.944620253164557e-05;0.0;0.00019778481012658228;0.0
Maastricht;0.15728954576747864;0.1827623079289282;0.10501105919231277;0.1486033192224875;0.10899529801227498;0.11268657809547525;0.052996235480232606;0.008246788439848248;0.03798210022118385;0.04101422314666979;0.001157187010209612;0.00984341355520075;0.023070500520001758;0.001904231788952526;0.0028270518097525963;0.000952115894476263;0.0011132431996953229;0.0009667638313143594;0.0;0.0007909885892572031;0.0005126777893333724;0.0005126777893333724;0.0;0.0004247901683047943;0.00033690254727621613;0.0;0.0;0.0
Marum;0.19016097487588385;0.14216939972920115;0.1788776891830901;0.08093876936964044;0.0645403941627802;0.11539040168497067;0.06980592748608394;0.05927486083947645;0.023469234241010984;0.03264630660448323;0.010982398074319243;0.00015044380923724988;0.017150594253046488;0.0036106514216939973;0.002707988566270498;0.00045133142771174966;0.0015044380923724988;0.0021062133293214985;0.001353994283135249;0.0010531066646607492;0.00045133142771174966;0.00030088761847449976;0.0;0.00030088761847449976;0.0006017752369489995;0.0;0.0;0.0
Medemblik;0.284017239505994;0.12897033790880447;0.14425410162616348;0.11075296077650212;0.06182318641121292;0.07341277027271739;0.04867625221831878;0.025424649596175436;0.02962587374597081;0.038607801238636774;0.008655970446561153;0.005758574481185035;0.023142950273441744;0.0063018362246930575;0.003585527507152946;0.00036217449567201476;0.0014849154322552605;0.001883307377494477;0.0015573503313896636;0.0006881315417768281;0.00043460939480641773;0.0002897395965376118;0.0;0.00021730469740320886;0.0;0.0;0.0;7.243489913440295e-05
Meerssen;0.19847508253419274;0.1786668762773149;0.16373211759157366;0.12057852538908977;0.07145102971230939;0.1128753340669706;0.04126709636849552;0.0055808835088822515;0.027275585599748468;0.0481842477597862;0.0011004559031598806;0.0006288319446627889;0.020594246187706337;0.00227951579940261;0.00227951579940261;0.00023581197924854583;0.0015720798616569722;0.0014934758685741236;0.0;0.00023581197924854583;0.0007860399308284861;0.00039301996541424305;0.0;0.00023581197924854583;7.860399308284861e-05;0.0;0.0;0.0
Meierijstad;0.2568329192170172;0.12985071611821505;0.1759893339797588;0.10585217057552068;0.059834757489445084;0.13512312385107975;0.03846231541522736;0.004969395794194292;0.01906955134032281;0.03167484798901077;0.0009696382037452276;0.016504050259580228;0.013736541219724056;0.003494737692665091;0.0023634931216289924;0.00016160636729087126;0.0010706421833020221;0.0018180716320223018;0.0006262246732521261;0.0004848191018726138;0.0002828111427590247;0.0002828111427590247;0.0;0.00016160636729087126;0.00014140557137951235;0.0;0.0002424095509363069;0.0
Menameradiel;0.18290752882658828;0.09597558218403798;0.1963599366945512;0.10445399050418268;0.08591453764413294;0.1098801718290753;0.10004521817770744;0.03764413294144246;0.024304770517748136;0.028261361067148993;0.005426181324892607;0.00033913633280578795;0.015374180420529052;0.003391363328057879;0.0023739543296405156;0.0;0.003843545105132263;0.0014695907754917476;0.0010174089984173638;0.0;0.00022609088853719196;0.00022609088853719196;0.0;0.00022609088853719196;0.00033913633280578795;0.0;0.0;0.0
Menterwolde;0.13472240196712826;0.17807687330141064;0.09330917561796298;0.0817911220396014;0.07234372977869807;0.20460722143134463;0.08916785298304646;0.035201242396790476;0.029506923773780253;0.04607221431344636;0.004011906302575385;0.001164746991070273;0.016694706872007248;0.0027177429791639704;0.0032354083085285364;0.0005176653293645658;0.0009059143263879902;0.0018118286527759803;0.002329493982140546;0.0005176653293645658;0.0009059143263879902;0.00012941633234114146;0.0;0.00012941633234114146;0.00012941633234114146;0.0;0.0;0.0
Meppel;0.21371699958094706;0.10052614424733436;0.134702239605159;0.1157517344135587;0.0897704521115612;0.11156120501001071;0.07515016063696046;0.05782930576896215;0.02728500256087908;0.03175490059133026;0.005028635284257578;0.007822321553289565;0.016762117614191926;0.003445546398472785;0.0026074405177631886;0.0;0.0021418261395911905;0.001629650323601993;0.0006518601294407971;0.0;0.0010709130697955952;0.00041905294035479815;0.0;4.6561437817199795e-05;0.0003259300647203986;0.0;0.0;0.0
Middelburg;0.16593973037272006;0.09294871794871795;0.11250991276764473;0.10335712397568067;0.10150674068199841;0.09925984668252709;0.07137192704203013;0.06710943695479778;0.04021279407877346;0.02702881311128734;0.08092122653978324;0.012390959555908009;0.015232619614062913;0.0027755749405233942;0.0028416600581549034;0.0006608511763150939;0.001288659793814433;0.0008921490880253767;0.0006278086174993392;0.0;0.00046259582342056567;0.0002973830293417922;0.0;9.912767644726408e-05;0.00023129791171028284;0.0;3.304255881575469e-05;0.0
Midden-Delfland;0.319276644863409;0.09495959984609466;0.18707195075028857;0.12789534436321662;0.06471719892266256;0.037245094267025776;0.04124663332050789;0.03955367449018853;0.02254713351288957;0.021854559445940745;0.0059253559061177375;0.0033859176606387074;0.022854944209311275;0.004155444401692959;0.0027702962677953057;0.0005386687187379761;0.0010003847633705272;0.0010003847633705272;0.00038476337052712584;0.0002308580223162755;0.000461716044632551;0.00038476337052712584;0.00038476337052712584;0.00015390534821085032;0.0;0.0;0.0;0.0
Midden-Drenthe;0.20509703273447702;0.11103606645954343;0.1742987077311;0.0987887793236976;0.0708721689405196;0.1090548876581566;0.0903687694178036;0.04061416542842992;0.023549011661938853;0.036336620289071996;0.009680760052231077;0.00040524111846548696;0.01850601107659057;0.0036921968571299924;0.0019361520104462155;0.0;0.0009005358188121932;0.0018010716376243865;0.0011706965644558511;0.0;0.0008555090278715836;0.0005403214912873159;0.0;0.0004502679094060966;4.5026790940609664e-05;0.0;0.0;0.0
Mill en Sint Hubert;0.23069550930996713;0.13499452354874042;0.20249178532311063;0.07680722891566265;0.04463307776560788;0.1976998904709748;0.032037239868565166;0.006297918948521358;0.0156078860898138;0.03272179627601314;0.0016429353778751369;0.0008214676889375684;0.011500547645125958;0.0023274917853231105;0.0026013143483023;0.0;0.002053669222343921;0.0019167579408543264;0.0006845564074479737;0.0009583789704271632;0.0009583789704271632;0.0004107338444687842;0.0;0.0;0.0;0.0;0.00013691128148959474;0.0
Moerdijk;0.25351010649858724;0.17730928059117584;0.14240382525537926;0.08224299065420561;0.054466420343403606;0.116670289067594;0.0405564007824386;0.025516192132145187;0.02599434905455336;0.03873071071506194;0.006129102369050206;0.004825038035209737;0.017344055640078244;0.005737883068898065;0.002216909367528798;0.0003912193001521408;0.002086502934144751;0.001477939578352532;0.0009128450336883286;0.00021734405564007825;0.0001738752445120626;0.0003477504890241252;0.0005216257335361878;0.00013040643338404695;8.69376222560313e-05;0.0;0.0;0.0
Molenwaard;0.1607538802660754;0.09803611023123218;0.17215711118150143;0.04255094498996938;0.029194382852919438;0.04772463309048675;0.03410410727483898;0.13979516418540808;0.013990074965684721;0.01831907929468905;0.21988174427198817;0.0009502692429521698;0.013778904022806461;0.0031147714074543343;0.0011086474501108647;0.00010558547143912998;0.0008974765072326048;0.0005279273571956499;0.0003167564143173899;0.00010558547143912998;0.0003695491500369549;0.00015837820715869496;0.0020061239573434695;5.279273571956499e-05;0.0;0.0;0.0;0.0
Montferland;0.23644513404016895;0.17304542711835186;0.18463925523661753;0.09257822601499871;0.05331436945090941;0.11826566675286614;0.04297043358331178;0.006464959917248513;0.02094647013188518;0.03771226618394966;0.0016808895784846134;0.004525471942073959;0.015559003534178087;0.0031893802258425997;0.002629083699681062;0.0003878975950349108;0.0009481941211964486;0.0012929919834497026;0.0008188949228514783;0.0005602965261615378;0.00021549866390828377;0.0005602965261615378;0.00030169812947159727;0.0002585983966899405;0.00012929919834497026;0.0004740970605982243;8.61994655633135e-05;0.0
Montfoort;0.2862558215098018;0.11762157478609336;0.16289396729123795;0.09985920069316581;0.05718618000649843;0.04505577818693816;0.03855734864074516;0.054261886710711575;0.01884544568395971;0.023394346366294814;0.05642802989277591;0.008664572728257337;0.019386981479475793;0.0033575219321997185;0.002382757500270768;0.0003249214773096502;0.0010830715910321671;0.001516300227445034;0.0;0.0005415357955160836;0.00010830715910321672;0.0005415357955160836;0.000758150113722517;0.0003249214773096502;0.0;0.0006498429546193004;0.0;0.0
Mook en Middelaar;0.24455116364979682;0.10103435537495382;0.11858145548577761;0.16235685260435906;0.10712966383450313;0.11119320280753602;0.060583671961581084;0.010528260066494275;0.04008127077946066;0.020687107499076467;0.0007388252678241596;0.0005541189508681197;0.011821204285186553;0.003140007388252678;0.0016623568526043591;0.0001847063169560399;0.001847063169560399;0.0014776505356483192;0.0;0.0007388252678241596;0.0005541189508681197;0.0;0.0;0.0003694126339120798;0.0001847063169560399;0.0;0.0;0.0
Neder-Betuwe;0.14766857221571733;0.14002341759074316;0.10896067222260486;0.04635305461808664;0.027825607824230318;0.05227632757076934;0.04745505888835319;0.04662855568565328;0.012604173841173634;0.026448102486397135;0.3180659825056822;0.003650389145257938;0.01294855017563193;0.0028238859425580272;0.0013775053378331842;6.887526689165921e-05;0.0008265032026999105;0.0015152558716165026;0.00020662580067497762;0.00027550106756663685;0.00048212686824161444;0.00020662580067497762;0.0011708795371582065;0.00013775053378331842;0.0;0.0;0.0;0.0
Nederweert;0.2304351843296683;0.17037789891896887;0.2140811235332163;0.09452092765407004;0.04629030767809295;0.11133696756906587;0.032800517416612766;0.004250207890603344;0.018756352212879978;0.04601312020696664;0.0012935415319227572;0.00018479164741753672;0.017093227386122147;0.004250207890603344;0.003049062182389356;0.0;0.002125103945301672;0.0013859373556315254;0.0;0.0004619791185438418;0.0004619791185438418;0.0006467707659613786;0.0;0.0;0.00018479164741753672;0.0;0.0;0.0
Neerijnen;0.22776851020146285;0.17310406775311177;0.14551520595406134;0.07211600153984345;0.0418324137046067;0.0585140510714744;0.04786346721416656;0.035159758757859615;0.02091620685230335;0.027973822661362762;0.12113435134094701;0.0015398434492493263;0.016040035929680483;0.0032080071859360965;0.0023097651738739895;0.00038496086231233157;0.0012832028743744385;0.0016681637366867702;0.00038496086231233157;0.0006416014371872193;0.00012832028743744385;0.0002566405748748877;0.0002566405748748877;0.0;0.0;0.0;0.0;0.0
Nieuwegein;0.21589978063799983;0.1610328514417105;0.10479160609984936;0.11998837117107593;0.08459973042260222;0.09694214657610276;0.0600734730554748;0.026429156645611438;0.030340671829161933;0.04035732219784867;0.006157993498427466;0.018077543145598222;0.01765467663926844;0.004387240003171498;0.004122948436715385;0.003515077833866321;0.001506461928799852;0.0009250204825964004;0.0;0.0006342997594946746;0.00044929566297539447;0.0005550122895578402;0.0007664455427227317;0.00023786240981050295;7.928746993683432e-05;0.00037000819303856014;0.00010571662658244575;0.0
Nieuwkoop;0.3065918344888302;0.13678881919225266;0.175305381313965;0.09607131066358535;0.056069109717178385;0.05128205128205128;0.03741608891823484;0.027566853747111257;0.021074061846594036;0.030923297017717618;0.020248706943985915;0.00231099372730274;0.022889842632331903;0.005557389677561351;0.003356443270606361;0.0002751183008693738;0.0013755915043468692;0.0022559700671288653;0.0;0.0004952129415648729;0.0004952129415648729;0.00038516562121712335;0.000715307582260372;0.0001650709805216243;0.0003301419610432486;0.0;5.5023660173874766e-05;0.0
Nijkerk;0.22658417697787778;0.12609673790776152;0.18286464191976004;0.07810273715785526;0.047581552305961755;0.046644169478815146;0.03622047244094488;0.1062992125984252;0.01739782527184102;0.02504686914135733;0.06981627296587926;0.012523434570678666;0.014698162729658792;0.002924634420697413;0.0020622422197225346;0.0003374578177727784;0.0012373453318335209;0.0008623922009748781;0.0004499437570303712;0.0003749531308586427;0.0003749531308586427;0.0001124859392575928;0.0006374203224596925;0.0003749531308586427;0.00014998125234345707;0.00014998125234345707;7.499062617172853e-05;0.0
Nijmegen;0.14337974239823112;0.09539175063142094;0.06636885768985322;0.19473830860080715;0.20125475250995442;0.11191205946592124;0.0629533422616105;0.012871100245377819;0.04690940794736511;0.018138184563667906;0.001366206171297087;0.019342603162048232;0.012376749328132163;0.0018246042945612411;0.004206476895835767;0.0017257341111121098;0.0009976900329866885;0.0007190558796300458;0.0005213155127317832;0.0007370322766207969;0.0008718552540514304;0.00040446893229190075;0.00040446893229190075;0.00034155154282427175;0.00017077577141213587;0.0;7.190558796300457e-05;0.0
Nissewaard;0.20253164556962025;0.2370349060222478;0.09184886843114691;0.0786536248561565;0.0593210586881473;0.10479478327579593;0.055216724204065974;0.021960107403145378;0.02982355197545071;0.05569620253164557;0.006942846183352513;0.008285385500575374;0.02608362102032988;0.00652090525508247;0.0035097813578826237;0.00349060222477944;0.0017644802454929037;0.0013233601841196778;0.0012850019179133103;0.001093210586881473;0.0006137322593018795;0.0006329113924050633;0.0009973149213655542;0.0002685078634445723;9.589566551591868e-05;0.0;0.0002109704641350211;0.0
Noord-Beveland;0.24559932942162616;0.14899413243922882;0.1462699077954736;0.06957250628667226;0.053017602682313494;0.08591785414920369;0.06202849958088852;0.029547359597652974;0.037720033528918694;0.03667225481978206;0.04547359597652976;0.0006286672254819782;0.02200335289186924;0.006286672254819782;0.0027242246437552387;0.00020955574182732607;0.0016764459346186086;0.003143336127409891;0.0008382229673093043;0.0;0.0006286672254819782;0.00041911148365465214;0.0;0.00041911148365465214;0.0;0.0;0.00020955574182732607;0.0
Noordenveld;0.21155678353658536;0.10813643292682927;0.12371379573170732;0.1249047256097561;0.09918064024390244;0.09822789634146341;0.10384908536585366;0.04053925304878049;0.029392149390243903;0.030630716463414635;0.004668445121951219;4.763719512195122e-05;0.014910442073170731;0.0022865853658536584;0.001953125;0.0;0.001524390243902439;0.0016196646341463414;0.0017625762195121952;0.0;0.0005240091463414634;0.0002381859756097561;0.0;0.0002381859756097561;9.527439024390244e-05;0.0;0.0;0.0
Noordoostpolder;0.22303077633026872;0.11494089666678499;0.20045436796705832;0.07752653437932626;0.04777963153597671;0.08366760143409889;0.04543679670583224;0.08025984168116147;0.018565191154023643;0.025309715665045616;0.04334244435767278;0.007205991977565582;0.01753576372865713;0.003833729722054595;0.0023428348301444747;0.0005324624613964715;0.0013844023996308261;0.0013489049022043947;0.0009229349330872173;0.0007099499485286288;0.0009584324305136488;0.0006744524511021973;0.0018458698661744347;0.0002839799794114515;0.00010649249227929431;0.0;0.0;0.0
Noordwijk;0.33570052961001445;0.1265045739046702;0.11470871449205584;0.11488926336061628;0.07065479056331248;0.056752527684159844;0.045979778526721235;0.01661049590755898;0.031295137217140105;0.03562831006259028;0.004754453538757824;0.004212806933076553;0.03003129513721714;0.004935002407318248;0.0025878671160327396;0.00024073182474723158;0.0015045739046701974;0.0013842079922965816;0.0;0.0003610977371208474;0.00024073182474723158;0.00048146364949446316;0.0001805488685604237;0.00024073182474723158;6.0182956186807895e-05;0.0;6.0182956186807895e-05;0.0
Noordwijkerhout;0.33384394447103877;0.1330780277644806;0.13815222594542845;0.10780277644806127;0.06404978458592628;0.05677357587362374;0.03705122067975108;0.011488750598372427;0.027668741024413596;0.04193393968405936;0.0014360938247965534;0.0013403542364767832;0.032455720440402104;0.005552896122546673;0.0024892292963140258;0.0003829583532790809;0.0011488750598372427;0.0012446146481570129;0.0;0.0004786979415988511;0.0005744375299186214;0.0005744375299186214;0.00019147917663954044;9.573958831977022e-05;0.0;0.0;0.00019147917663954044;0.0
Nuenen, Gerwen en Nederwetten;0.28256295824035704;0.09614281160344278;0.14466050366592287;0.1464456487089576;0.07905642333439591;0.10143449155243864;0.055020720433535224;0.010647115078100096;0.02562958240357029;0.02766974816703857;0.0008925725215173732;0.001275103602167676;0.01689512272872171;0.0033790245457443416;0.0021039209435766656;0.0002550207204335352;0.0010838380618425248;0.0007650621613006056;0.001912655403251514;0.0005737966209754542;0.0005737966209754542;0.0005100414408670704;0.0;0.0002550207204335352;0.0001275103602167676;0.0;0.0001275103602167676;0.0
Nunspeet;0.15930794292776093;0.10167396921694191;0.16430738119312438;0.04443320975171329;0.028592293000786428;0.03887203684979216;0.021739130434782608;0.13593978204696103;0.015503875968992248;0.019098977642961465;0.24693854623076059;0.0020784181552634534;0.011740253904055723;0.003707448601280755;0.0018537243006403776;5.617346365576902e-05;0.0005055611729019212;0.0006740815638692282;0.0003370407819346141;0.00022469385462307607;0.00022469385462307607;0.00016852039096730705;0.0016290304460173015;0.0;0.0;0.0003370407819346141;5.617346365576902e-05;0.0
Nuth;0.1933463796477495;0.1833659491193738;0.1796477495107632;0.09373776908023483;0.06320939334637965;0.12729941291585128;0.04021526418786693;0.00401174168297456;0.030332681017612523;0.05;0.0013698630136986301;0.0004892367906066536;0.022602739726027398;0.0033268101761252445;0.002054794520547945;0.00029354207436399217;0.0007827788649706458;0.0009784735812133072;0.0;0.001076320939334638;0.00029354207436399217;0.0003913894324853229;0.0;0.0006849315068493151;0.0004892367906066536;0.0;0.0;0.0
Oegstgeest;0.298681608437706;0.06961107448912326;0.10283454185893211;0.2;0.101977587343441;0.04001318391562294;0.06750164798945286;0.030652603823335532;0.03375082399472643;0.02050098879367172;0.0042847725774555045;0.0035596572181938037;0.016941331575477916;0.003032300593276203;0.0032300593276203033;0.0008569545154911008;0.0009228740936058009;0.0001977587343441002;0.0;0.0003955174686882004;0.0001977587343441002;0.00046143704680290046;0.0001977587343441002;6.591957811470006e-05;0.00013183915622940013;0.0;0.0;0.0
Oirschot;0.28034705737906196;0.12466235573381354;0.19505606941147582;0.10493574527298027;0.05050339690595072;0.12163378898256527;0.03732503888024884;0.006138986657935663;0.017843987885732996;0.031840877465826305;0.002291888352295981;0.0003274126217565687;0.01694360317590243;0.0033559793730048295;0.001964475730539412;0.0;0.0007366783989522796;0.0017189162642219857;0.0010640910207088483;0.0002455594663174265;0.0004092657771957109;0.00016370631087828436;0.0;8.185315543914218e-05;0.0003274126217565687;0.0;8.185315543914218e-05;0.0
Oisterwijk;0.30818322796135034;0.11141596087319576;0.14541333651437433;0.12489562209232971;0.0771203626386735;0.10324466181557915;0.038112847429321244;0.007634498389597996;0.02308242872480019;0.03238697363712275;0.0012525348920434211;0.003459382082786592;0.014076106405821305;0.002982225933436717;0.002087558153405702;0.00047715614934987476;0.0004175116306811404;0.0011332458547059525;0.0010139568173684838;0.0007157342240248121;0.0002982225933436717;0.0;0.00017893355600620304;0.00011928903733746869;0.00023857807467493738;0.0;5.9644518668734345e-05;0.0
Oldambt;0.1360828185005844;0.18888796126231425;0.10068458841208883;0.07668225079312072;0.07158958089831358;0.19544164301218903;0.09229420604441477;0.03543997328435465;0.02780096844214393;0.03973952245783937;0.0047169811320754715;0.0005009183503088997;0.018367006177992987;0.003130739689430623;0.003130739689430623;0.0001669727834362999;0.001210552679913174;0.001252295875772249;0.0008766071130405744;0.0006261479378861245;0.00037568876273167475;0.00037568876273167475;0.0;0.00037568876273167475;0.00025045917515444983;0.0;0.0;0.0
Oldebroek;0.12379986477349561;0.12001352265043949;0.1935767410412441;0.04354293441514537;0.026504394861392833;0.05253549695740365;0.03279242731575389;0.20405679513184585;0.011088573360378634;0.021771467207572684;0.14895199459093983;0.0003380662609871535;0.011764705882352941;0.0025016903313049357;0.000878972278566599;6.76132521974307e-05;0.0005409060175794456;0.0006085192697768763;0.0007437457741717377;0.00047329276538201487;0.0001352265043948614;0.0003380662609871535;0.002636916835699797;0.00020283975659229209;0.0;0.0001352265043948614;0.0;0.0
Oldenzaal;0.23062810795152802;0.12190411818664607;0.20648867860763773;0.12938734128325208;0.06517645922850383;0.10553758509148843;0.04731328151402501;0.007966011683483803;0.016945879399410998;0.025539516245835947;0.0013518080432578573;0.01617341766040651;0.016076859943030947;0.003572635542895766;0.002510500651764592;0.0001931154347511225;0.0009655771737556125;0.0006759040216289286;0.0004827885868778062;0.0002896731521266837;0.0002413942934389031;0.0005310674455655868;0.0;4.8278858687780624e-05;0.0;0.0;0.0;0.0
Olst-Wijhe;0.21444256756756758;0.09400337837837838;0.20447635135135134;0.11621621621621622;0.07913851351351352;0.09197635135135135;0.08361486486486487;0.022550675675675674;0.027111486486486487;0.03403716216216216;0.0059121621621621625;0.004898648648648649;0.009712837837837838;0.004054054054054054;0.0022804054054054055;0.00033783783783783786;0.0014358108108108109;0.001266891891891892;0.0006756756756756757;0.0005912162162162162;0.00033783783783783786;0.0006756756756756757;0.0;0.0002533783783783784;0.0;0.0;0.0;0.0
Ommen;0.17855917667238422;0.08027444253859348;0.3206689536878216;0.0862778730703259;0.041852487135506;0.062264150943396226;0.040737564322469985;0.11054888507718696;0.014493996569468268;0.02358490566037736;0.017924528301886792;0.00025728987993138937;0.013807890222984563;0.003001715265866209;0.001972555746140652;0.00025728987993138937;0.0007718696397941681;0.0007718696397941681;0.0004288164665523156;0.00017152658662092623;0.0005145797598627787;0.0005145797598627787;0.0;0.00034305317324185246;0.0;0.0;0.0;0.0
Onderbanken;0.1541028661170004;0.24833137023949745;0.14389477817039653;0.08205732234000786;0.06262269336474284;0.15626226933647427;0.0298390263054574;0.00530035335689046;0.030624263839811542;0.0480957989791912;0.0017667844522968198;0.0015704750687082843;0.02021986650961916;0.005104043973301924;0.0017667844522968198;0.00019630938358853554;0.004122497055359246;0.0015704750687082843;0.0;0.0009815469179426776;0.0007852375343541421;0.00039261876717707107;0.0;0.00019630938358853554;0.00019630938358853554;0.0;0.0;0.0
Oost Gelre;0.24697201017811704;0.08997455470737914;0.24325699745547075;0.11786259541984732;0.05694656488549618;0.10763358778625955;0.04681933842239186;0.005801526717557252;0.015063613231552163;0.03811704834605598;0.001984732824427481;0.0037150127226463106;0.013282442748091603;0.003969465648854962;0.001475826972010178;0.00015267175572519084;0.0016284987277353689;0.002035623409669211;0.0011704834605597964;0.00010178117048346055;0.0002544529262086514;0.0006106870229007634;0.0002035623409669211;0.0002035623409669211;5.089058524173028e-05;0.000712468193384224;0.0;0.0
Oosterhout;0.2552881325677565;0.16395442239609676;0.1175735578496415;0.11412251212328563;0.07223395709993158;0.10662541278671943;0.044149584982001014;0.009311873382322316;0.023145806681938535;0.03474846041710053;0.0010710141909380298;0.029155386308868592;0.016481718382768573;0.003867551245053997;0.0021420283818760597;0.0006545086722399072;0.001100764585130753;0.0012495165560943682;0.0010115134025525838;0.0005355070954690149;0.000595007883854461;0.00011900157677089222;0.00035700473031267667;0.00017850236515633833;0.00026775354773450746;0.0;5.950078838544611e-05;0.0
Ooststellingwerf;0.17059935369794524;0.13389427473934515;0.16742881531613926;0.0907261752332175;0.07926345954514968;0.11889518931772453;0.08645814279617096;0.04079019571977319;0.03347356868483629;0.03408328760441436;0.008292177306261814;0.0004877751356624596;0.021705993536979454;0.003475397841595025;0.0024998475702701054;0.0;0.0020730443265654535;0.0023779037863544904;0.0012804097311139564;0.0;0.0010365221632827268;0.00018291567587342235;0.0;0.0007316627034936894;0.0002438875678312298;0.0;0.0;0.0
Oostzaan;0.28064164460364427;0.1734932253543062;0.0658775891605669;0.10372216165706276;0.0770907958261953;0.06727923999377045;0.07724653480766236;0.01666407101697555;0.04049213518143591;0.04422987073664538;0.004204952499610653;0.004672169444011836;0.02460675907179567;0.007475471110418938;0.004204952499610653;0.0018688677776047345;0.001557389814670612;0.002180345740538857;0.0003114779629341224;0.000778694907335306;0.000778694907335306;0.0003114779629341224;0.0;0.0001557389814670612;0.0;0.0;0.0;0.0001557389814670612
Opmeer;0.31140171638741315;0.11102029696226672;0.15379376106797438;0.1284566135403896;0.06565862961449394;0.06279798392589565;0.04876719792943741;0.008990600735594606;0.024111156518185534;0.03909549107750988;0.0023157607955319437;0.0002724424465331699;0.023293829178586023;0.00858193706579485;0.0036779730281977932;0.0002724424465331699;0.0016346546791990192;0.002043318348998774;0.0009535485628660946;0.0008173273395995096;0.0013622122326658493;0.0002724424465331699;0.0;0.0002724424465331699;0.0;0.0;0.0;0.00013622122326658494
Opsterland;0.17154394797566605;0.09403188588210615;0.16755821271239774;0.09890916719110551;0.08443465491923642;0.11962450178309209;0.0973358506398154;0.07326410740507656;0.025435284245856934;0.026274386406544996;0.014002517306482064;0.0004719949653870359;0.013320746800923012;0.0039332913782252985;0.0022550870568491714;0.0;0.002622194252150199;0.0016782043213761275;0.0009439899307740718;0.0;0.0010488777008600798;0.0010488777008600798;0.0;0.00015733165512901197;0.00010488777008600797;0.0;0.0;0.0
Oss;0.20765273080520977;0.16476577678635676;0.14289055191768008;0.09737713175505505;0.06200978628480967;0.17296898611211053;0.0397927610275599;0.005756638123335972;0.02018421241994675;0.03158955170180615;0.0007555587536878463;0.02736202057998129;0.015291070015111175;0.0036158883212204073;0.0028243505792617113;0.0004857163416564726;0.0010793696481254946;0.0013492120601568684;0.0008455062243649708;0.0004497373533856228;0.0003238108944376484;0.00026984241203137366;0.0;0.00017989494135424913;0.00010793696481254947;0.0;7.195797654169965e-05;0.0
Oud-Beijerland;0.23746768396494106;0.14174916451226433;0.11640078189040923;0.09761018979759127;0.05656094331294533;0.06368623494545683;0.051705656094331295;0.05202093448515039;0.026861718897786747;0.0290686676335204;0.08941295163629485;0.0010719465287849172;0.023898102024087268;0.0037202850116653005;0.0028375055173718395;0.0003783340689829119;0.002017781701242197;0.0007566681379658238;0.0005675011034743678;0.0009458351724572798;0.0006305567816381865;0.0001261113563276373;6.305567816381865e-05;0.0002522227126552746;6.305567816381865e-05;0.0;0.0001261113563276373;0.0
Oude IJsselstreek;0.21997253286246812;0.11940357072787915;0.18469688051795174;0.10810280557190505;0.060349225034333924;0.13317637826172257;0.05336472434765548;0.01463606042770257;0.019697861487149304;0.034726309593878756;0.002472042377869335;0.02432803609966647;0.011300765155974102;0.0031391014322150286;0.001883460859329017;0.00023543260741612713;0.0008632528938591328;0.003766921718658034;0.001059446733372572;0.0007062978222483814;0.00039238767902687857;0.00023543260741612713;0.00031391014322150284;0.0003531489111241907;0.00023543260741612713;0.0004316264469295664;0.00015695507161075142;0.0
Ouder-Amstel;0.2717199104090534;0.08629022751385124;0.09819639278557114;0.16869032182011082;0.10350111988683248;0.04797830956029706;0.07909937522103029;0.018389720617706;0.03854768360249912;0.03395025344807261;0.01002004008016032;0.006012024048096192;0.018271837793233527;0.0031828362607568077;0.003536484734174231;0.006601438170458564;0.0009430625957797949;0.0014145938936696923;0.0003536484734174231;0.001296711069197218;0.0;0.0011788282447247435;0.0;0.0008251797713073205;0.0;0.0;0.0;0.0
